,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,36000000.0,151500000.0,,
June 2010,36000000.0,151500000.0,,
September 2010,36000000.0,151500000.0,,
December 2010,36000000.0,151500000.0,,
March 2011,57000000.0,231000000.0,,
June 2011,99000000.0,240000000.0,,
September 2011,108000000.0,227000000.0,,
December 2011,124000000.0,302000000.0,6331000000.0,4604000000.0
March 2012,153000000.0,205000000.0,,
June 2012,705000000.0,-157000000.0,14928000000.0,11967000000.0
September 2012,244000000.0,-59000000.0,16038000000.0,12285000000.0
December 2012,297000000.0,64000000.0,15103000000.0,11267000000.0
March 2013,293000000.0,219000000.0,15163000000.0,11042000000.0
June 2013,344000000.0,333000000.0,15724000000.0,11421000000.0
September 2013,369000000.0,425000000.0,14933000000.0,10549000000.0
December 2013,409000000.0,523000000.0,17895000000.0,13070000000.0
March 2014,455000000.0,642000000.0,19028000000.0,14060000000.0
June 2014,492000000.0,791000000.0,20769000000.0,15557000000.0
September 2014,608000000.0,806000000.0,24188000000.0,16115000000.0
December 2014,1111000000.0,701000000.0,40184000000.0,13670000000.0
March 2015,1062000000.0,512000000.0,42007000000.0,15004000000.0
June 2015,1170000000.0,719000000.0,44130000000.0,16951000000.0
September 2015,1271000000.0,896000000.0,46469000000.0,19139000000.0
December 2015,1313000000.0,1561000000.0,49407000000.0,21652000000.0
March 2016,1343000000.0,1510000000.0,52075000000.0,23812000000.0
June 2016,1471000000.0,2055000000.0,55739000000.0,27010000000.0
September 2016,1542000000.0,2627000000.0,59674000000.0,30328000000.0
December 2016,1563000000.0,4025000000.0,64961000000.0,34401000000.0
March 2017,1834000000.0,3064000000.0,68714000000.0,36930000000.0
June 2017,1919000000.0,3894000000.0,73843000000.0,40804000000.0
September 2017,2052000000.0,4707000000.0,78998000000.0,44203000000.0
December 2017,1949000000.0,4269000000.0,84524000000.0,48563000000.0
March 2018,2238000000.0,4988000000.0,88945000000.0,50412000000.0
June 2018,2523000000.0,5106000000.0,90291000000.0,49833000000.0
September 2018,2657000000.0,5137000000.0,92452000000.0,49147000000.0
December 2018,2855000000.0,6881000000.0,97334000000.0,50480000000.0
March 2019,2860000000.0,2429000000.0,109477000000.0,53300000000.0
June 2019,3315000000.0,2616000000.0,117006000000.0,57961000000.0
September 2019,3548000000.0,6091000000.0,124418000000.0,62079000000.0
December 2019,3877000000.0,7349000000.0,133376000000.0,66225000000.0
March 2020,4015000000.0,4902000000.0,138371000000.0,69349000000.0
June 2020,4462000000.0,5178000000.0,139691000000.0,68130000000.0
September 2020,4763000000.0,7846000000.0,146437000000.0,65799000000.0
December 2020,5207000000.0,11220000000.0,159316000000.0,75670000000.0
March 2021,5197000000.0,9497000000.0,163523000000.0,77322000000.0
June 2021,6096000000.0,10394000000.0,170609000000.0,80697000000.0
September 2021,6316000000.0,9194000000.0,169585000000.0,75421000000.0
December 2021,7046000000.0,10285000000.0,165987000000.0,66666000000.0
March 2022,7707000000.0,7465000000.0,164218000000.0,59265000000.0
June 2022,8690000000.0,6687000000.0,169779000000.0,55987000000.0
