,OperatingExpenses,NetIncomeLoss,Assets
March 2010,2474413.0,,
June 2010,2820179.0,,
September 2010,2794661.0,,
December 2010,4165720.0,,133315962.0
March 2011,3003647.0,,
June 2011,3190909.0,,142882803.0
September 2011,3156875.0,,146900781.0
December 2011,4038382.0,,161651931.0
March 2012,3634587.0,,158082656.0
June 2012,3617606.0,,
September 2012,3702573.0,,172174505.0
December 2012,5898628.0,,185131993.0
March 2013,4044567.0,-53149.0,183744980.0
June 2013,4187289.0,-396202.0,182540635.0
September 2013,4211266.0,-2310984.0,180916237.0
December 2013,6692515.0,,182021344.0
March 2014,4137931.0,-360014.0,177694257.0
June 2014,4733539.0,-1096419.0,182039488.0
September 2014,4799840.0,-1851556.0,198344295.0
December 2014,2989752.0,-737694.0,220624938.0
March 2015,4955937.0,-1962038.0,223141361.0
June 2015,4864801.0,2971187.0,205164727.0
September 2015,4968361.0,-1546534.0,238036646.0
December 2015,6183752.0,-3281307.0,254274393.0
March 2016,6363293.0,-1103961.0,257268849.0
June 2016,6316962.0,-911425.0,252262170.0
September 2016,6393291.0,-1990030.0,254270393.0
December 2016,6383563.0,-1807069.0,257999077.0
March 2017,6397830.0,-1013700.0,251980421.0
June 2017,6519700.0,19312.0,254079359.0
September 2017,6516009.0,-1776547.0,256553880.0
December 2017,6200782.0,-713481.0,254496865.0
March 2018,6322418.0,-1318191.0,257382710.0
June 2018,6285690.0,-2897760.0,261281130.0
September 2018,6905116.0,-1882925.0,259631357.0
December 2018,5007803.0,9483170.0,233050040.0
March 2019,6734334.0,-1728392.0,225066224.0
June 2019,5694783.0,-1259598.0,227728676.0
September 2019,5740190.0,2536864.0,215905343.0
December 2019,4874270.0,-159080.0,220784408.0
March 2020,5306963.0,-1107130.0,196342288.0
June 2020,5746709.0,-1922816.0,194221128.0
September 2020,5101918.0,-1748245.0,191817949.0
December 2020,6419619.0,-2895714.0,185568616.0
March 2021,5105122.0,-2661682.0,159142006.0
June 2021,4198794.0,850039.0,160846553.0
September 2021,4200653.0,-851831.0,161834626.0
December 2021,4909628.0,-962108.0,161196763.0
March 2022,4506389.0,-828486.0,291780542.0
June 2022,3878281.0,-291156.0,289096123.0
