,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,44479250.0,12347500.0,56750.0,,
December 2009,44479250.0,12347500.0,56750.0,,
March 2010,44479250.0,12347500.0,56750.0,,
June 2010,44479250.0,12347500.0,56750.0,,
September 2010,44352000.0,12861000.0,2712000.0,,
December 2010,38878000.0,12028000.0,8929000.0,,
March 2011,43127000.0,11237000.0,-6841000.0,,
June 2011,50490000.0,13204000.0,-2087000.0,270973000.0,157414000.0
September 2011,41754000.0,12408000.0,1583000.0,256290000.0,134818000.0
December 2011,42207000.0,11082000.0,4107000.0,268246000.0,166465000.0
March 2012,38551000.0,10376000.0,2372000.0,278566000.0,167662000.0
June 2012,43426000.0,11774000.0,7812000.0,284590000.0,169109000.0
September 2012,26403000.0,10566000.0,12915000.0,289913000.0,201271000.0
December 2012,44499000.0,11007000.0,-4206000.0,285403000.0,191107000.0
March 2013,39839000.0,9381000.0,-2220000.0,278433000.0,185176000.0
June 2013,41033000.0,9567000.0,3184000.0,311424000.0,208781000.0
September 2013,43335000.0,9937000.0,-35000.0,318970000.0,281241000.0
December 2013,83617000.0,18896000.0,-15986000.0,517455000.0,285425000.0
March 2014,94249000.0,24265000.0,-25058000.0,507794000.0,280782000.0
June 2014,96360000.0,24048000.0,-16231000.0,526432000.0,302856000.0
September 2014,87725000.0,23347000.0,-19330000.0,489050000.0,274338000.0
December 2014,86244000.0,24000000.0,-13105000.0,475311000.0,270083000.0
March 2015,78987000.0,23858000.0,-23548000.0,431378000.0,231977000.0
June 2015,89775000.0,22242000.0,-15660000.0,428660000.0,237994000.0
September 2015,75914000.0,20268000.0,-11526000.0,393487000.0,215240000.0
December 2015,75638000.0,20716000.0,-7234000.0,392787000.0,226206000.0
March 2016,71631000.0,18852000.0,-10784000.0,368991000.0,214046000.0
June 2016,73155000.0,18885000.0,-2340000.0,374423000.0,228968000.0
September 2016,70005000.0,18299000.0,-6479000.0,363109000.0,225413000.0
December 2016,82632000.0,24013000.0,-8611000.0,449997000.0,283805000.0
March 2017,85392000.0,24691000.0,-5604000.0,456581000.0,292272000.0
June 2017,87189000.0,26721000.0,18950000.0,483346000.0,324967000.0
September 2017,107889000.0,34285000.0,4376000.0,597884000.0,345851000.0
December 2017,160096000.0,45907000.0,-31923000.0,726908000.0,390163000.0
March 2018,151204000.0,50920000.0,-13613000.0,740485000.0,396000000.0
June 2018,153538000.0,52765000.0,-5632000.0,770248000.0,427913000.0
September 2018,137089000.0,51241000.0,-9065000.0,731884000.0,395801000.0
December 2018,136548000.0,52204000.0,7199000.0,711949000.0,382937000.0
March 2019,141173000.0,52081000.0,-6932000.0,711510000.0,390597000.0
June 2019,151151000.0,54606000.0,-17055000.0,756874000.0,441989000.0
September 2019,169447000.0,59116000.0,-37738000.0,1051792000.0,434708000.0
December 2019,163907000.0,55380000.0,-23538000.0,1014653000.0,417612000.0
March 2020,149691000.0,50577000.0,-44352000.0,973452000.0,395513000.0
June 2020,133693000.0,44533000.0,-21217000.0,979088000.0,414207000.0
September 2020,135078000.0,49524000.0,-8812000.0,959494000.0,406680000.0
December 2020,134479000.0,49186000.0,-3050000.0,945837000.0,403298000.0
March 2021,137661000.0,48909000.0,3472000.0,953676000.0,420880000.0
June 2021,143529000.0,49376000.0,10326000.0,1010093000.0,487595000.0
September 2021,137239000.0,47766000.0,12696000.0,1008804000.0,424171000.0
December 2021,140731000.0,48080000.0,13341000.0,1012800000.0,430517000.0
March 2022,144047000.0,49615000.0,12824000.0,1024844000.0,446876000.0
June 2022,143733000.0,45130000.0,5410000.0,1068510000.0,489089000.0
