,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,27255250.0,8299250.0,,
December 2009,27255250.0,8299250.0,,
March 2010,27255250.0,8299250.0,,
June 2010,27255250.0,8299250.0,,
September 2010,29245000.0,14696000.0,737774000.0,
December 2010,35870000.0,12937000.0,,
March 2011,44564000.0,70955000.0,,
June 2011,46892000.0,35424000.0,,
September 2011,42960000.0,35257000.0,1582966000.0,578501000.0
December 2011,44780000.0,38116000.0,1574838000.0,586370000.0
March 2012,41622000.0,44227000.0,1517959000.0,524334000.0
June 2012,51788000.0,32400000.0,1496829000.0,518116000.0
September 2012,43546000.0,32028000.0,1523263000.0,542060000.0
