,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2011,187552000.0,54993000.0,22123000.0,1613385000.0,588288000.0
March 2012,201006000.0,54576000.0,3569000.0,1658616000.0,631260000.0
June 2012,187046000.0,53260000.0,22895000.0,1611461000.0,607971000.0
September 2012,,52131000.0,-83985000.0,1791634000.0,879152000.0
December 2012,208820000.0,57429000.0,35811000.0,1802646000.0,633498000.0
March 2013,199435000.0,55528000.0,17037000.0,1784819000.0,645238000.0
June 2013,180613000.0,53834000.0,34455000.0,1756777000.0,639948000.0
September 2013,,55127000.0,56466000.0,1828906000.0,680216000.0
December 2013,177098000.0,53073000.0,39657000.0,1904742000.0,769100000.0
March 2014,183690000.0,55631000.0,43756000.0,1959126000.0,703444000.0
June 2014,191174000.0,57405000.0,38026000.0,1958206000.0,711229000.0
September 2014,,60387000.0,38755000.0,2199954000.0,732167000.0
December 2014,194869000.0,61097000.0,30284000.0,2137223000.0,696065000.0
March 2015,224077000.0,60158000.0,5392000.0,2108630000.0,706252000.0
June 2015,202130000.0,54078000.0,17435000.0,2146601000.0,635205000.0
September 2015,,52180000.0,-5554000.0,2209913000.0,704679000.0
December 2015,224162000.0,57669000.0,-23892000.0,2215893000.0,659588000.0
March 2016,190678000.0,56610000.0,-5173000.0,2411502000.0,741390000.0
June 2016,198586000.0,57118000.0,3073000.0,2339146000.0,635286000.0
September 2016,,57934000.0,-28473000.0,2352253000.0,642589000.0
December 2016,199651000.0,57914000.0,-9141000.0,2196941000.0,513188000.0
March 2017,190697000.0,57710000.0,-1104000.0,2333748000.0,671723000.0
June 2017,197769000.0,59850000.0,-951000.0,2291761000.0,609459000.0
September 2017,,60585000.0,17435000.0,2360384000.0,666556000.0
December 2017,206214000.0,63969000.0,13877000.0,2305942000.0,619459000.0
March 2018,201886000.0,62194000.0,7922000.0,2328814000.0,649160000.0
June 2018,211518000.0,61218000.0,16997000.0,2255631000.0,588212000.0
September 2018,223091000.0,62405000.0,13191000.0,2329022000.0,633784000.0
December 2018,227293000.0,60782000.0,20985000.0,2752969000.0,799985000.0
March 2019,233405000.0,61402000.0,-43513000.0,2715819000.0,790602000.0
June 2019,203476000.0,60590000.0,-14758000.0,2648601000.0,752663000.0
September 2019,203037000.0,64114000.0,9826000.0,2664588000.0,782621000.0
December 2019,238280000.0,65308000.0,35455000.0,3279827000.0,739169000.0
March 2020,226551000.0,59954000.0,7156000.0,3866471000.0,1341426000.0
June 2020,209096000.0,61429000.0,34678000.0,3376169000.0,847238000.0
September 2020,239354000.0,69884000.0,53406000.0,3382738000.0,833447000.0
December 2020,251882000.0,70835000.0,23515000.0,3448888000.0,936204000.0
March 2021,270647000.0,72545000.0,109262000.0,4181221000.0,901763000.0
June 2021,267009000.0,78134000.0,51203000.0,4206219000.0,918496000.0
September 2021,265771000.0,78403000.0,292943000.0,4507560000.0,1073010000.0
December 2021,300425000.0,80534000.0,46089000.0,4420620000.0,1009322000.0
March 2022,252700000.0,81935000.0,89679000.0,4378523000.0,966962000.0
June 2022,280502000.0,88170000.0,70476000.0,4605538000.0,948432000.0
