,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2015,4641.0,-4641.0,3605.0,3605.0
March 2016,12016.0,-12016.0,5002.0,5002.0
June 2016,14410.0,-14410.0,6395.0,6395.0
September 2016,8745.0,-8745.0,8750.0,8750.0
December 2016,15347.0,-540350.0,5000.0,5000.0
March 2017,13090.0,-143182.0,1250.0,1250.0
June 2017,8320.0,-8320.0,,
September 2017,4850.0,-77496.0,,
December 2017,,-574997.0,665928.0,408110.0
March 2018,,-147113.0,923871.0,680353.0
June 2018,,-141132.0,801469.0,594121.0
September 2018,,-53177.0,714074.0,532971.0
