,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-2575750.0,,
June 2009,-2575750.0,,
September 2009,-2575750.0,,
December 2009,-2575750.0,,
March 2010,8978000.0,,
June 2010,23020000.0,,
September 2010,6459000.0,,
December 2010,6024000.0,1951524000.0,163255000.0
March 2011,-1518000.0,,
June 2011,-28273000.0,1936277000.0,172510000.0
September 2011,23745000.0,1914084000.0,157354000.0
December 2011,-398000.0,1904643000.0,157895000.0
March 2012,-146000.0,1940340000.0,198275000.0
June 2012,26950000.0,1937142000.0,197755000.0
September 2012,10967000.0,1894796000.0,167233000.0
December 2012,4348000.0,1877113000.0,162002000.0
March 2013,-1368000.0,1786260000.0,211709000.0
June 2013,-67811000.0,1798643000.0,193130000.0
September 2013,12294000.0,1755879000.0,160025000.0
December 2013,50427000.0,1786260000.0,202208000.0
March 2014,1867000.0,1795758000.0,216593000.0
June 2014,27199000.0,1774264000.0,203605000.0
September 2014,14995000.0,1740553000.0,179104000.0
December 2014,-12914000.0,1718267000.0,189224000.0
March 2015,-4399000.0,1721485000.0,200301000.0
June 2015,-35179000.0,1595381000.0,177820000.0
September 2015,8553000.0,1550434000.0,147685000.0
December 2015,-3338000.0,1532833000.0,142886000.0
March 2016,861000.0,1561487000.0,156867000.0
June 2016,24747000.0,1554531000.0,153455000.0
September 2016,13666000.0,1526801000.0,138950000.0
December 2016,271000.0,1498149000.0,127909000.0
March 2017,-1935000.0,1503408000.0,140947000.0
June 2017,27306000.0,1499128000.0,146527000.0
September 2017,9211000.0,1473807000.0,130518000.0
December 2017,113663000.0,1458191000.0,130845000.0
March 2018,-2714000.0,1442818000.0,114451000.0
June 2018,30706000.0,1459374000.0,138169000.0
September 2018,24073000.0,1452893000.0,135776000.0
December 2018,-11616000.0,1426360000.0,120954000.0
March 2019,8554000.0,1458287000.0,157353000.0
June 2019,17375000.0,1468823000.0,176102000.0
