,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2017,1958.0,-1958.0,,
June 2017,4675.0,-2175.0,,
September 2017,6443.0,-4243.0,,
December 2017,-588.0,2923.0,,
March 2018,15539.0,-15539.0,,
June 2018,7891.0,-7891.0,,
September 2018,976.0,-976.0,,
December 2018,32865.0,60169.0,399.0,399.0
March 2019,25189.0,-25189.0,,
June 2019,44061.0,263582.0,,
September 2019,44379.0,4444.0,551366.0,551366.0
December 2019,360352.0,-630270.0,851699.0,586159.0
March 2020,176347.0,-79330.0,740181.0,488319.0
June 2020,358394.0,-287455.0,594472.0,348350.0
September 2020,341450.0,-302322.0,883499.0,637444.0
December 2020,385570.0,-318417.0,881685.0,635410.0
March 2021,279856.0,-1395944.0,1302807.0,1067247.0
June 2021,353480.0,-920736.0,979148.0,732902.0
September 2021,445080.0,-417355.0,838103.0,457677.0
December 2021,,,1452084.0,539688.0
March 2022,232555.0,-186413.0,2136653.0,1317678.0
June 2022,331816.0,-321732.0,2478634.0,1714353.0
