,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,172696750.0,44765250.0,,
June 2008,172696750.0,44765250.0,,
September 2008,172696750.0,44765250.0,,
December 2008,172696750.0,44765250.0,,
March 2009,151788000.0,21967000.0,,
June 2009,160858000.0,28572000.0,,
September 2009,184948000.0,59159000.0,,
December 2009,227684000.0,59324000.0,,
March 2010,168645000.0,10922000.0,,
June 2010,165493000.0,9663000.0,,
September 2010,185050000.0,33024000.0,,
December 2010,183736000.0,87038000.0,,
March 2011,158491000.0,28325000.0,,
June 2011,167099000.0,19669000.0,,
September 2011,190583000.0,52427000.0,,
December 2011,201950000.0,51284000.0,,
March 2012,182605000.0,39697000.0,,
June 2012,182125000.0,19027000.0,,
September 2012,219128000.0,78608000.0,,
December 2012,250743000.0,94776000.0,,
March 2013,182253000.0,27976000.0,,
June 2013,186336000.0,19594000.0,,
September 2013,205725000.0,24903000.0,,
December 2013,222191000.0,10510000.0,,
March 2014,185058000.0,3866000.0,,
June 2014,190078000.0,5813000.0,,
September 2014,204641000.0,9035000.0,,
December 2014,226721000.0,61608000.0,,
March 2015,185091000.0,29055000.0,,
June 2015,195791000.0,33265000.0,,
September 2015,220798000.0,74112000.0,,
December 2015,233020000.0,73241000.0,,
March 2016,195993000.0,40476000.0,,
June 2016,199536000.0,41592000.0,,
September 2016,219912000.0,75760000.0,,
December 2016,242121000.0,54621000.0,,
March 2017,194979000.0,25236000.0,,
June 2017,203717000.0,21236000.0,,
September 2017,217146000.0,63733000.0,,
December 2017,263843000.0,93957000.0,,
March 2018,210234000.0,39929000.0,,
June 2018,233971000.0,60333000.0,,
September 2018,248438000.0,85472000.0,,
December 2018,287967000.0,76168000.0,,
March 2019,230741000.0,40752000.0,,
June 2019,253051000.0,64981000.0,,
September 2019,258973000.0,80761000.0,,
December 2019,286647000.0,4764000.0,,
March 2020,188197000.0,-257162000.0,,
June 2020,223711000.0,-13752000.0,,
September 2020,273297000.0,58108000.0,,
December 2020,292059000.0,3532000.0,,
March 2021,264492000.0,95463000.0,,
June 2021,293939000.0,121511000.0,,
September 2021,313890000.0,152224000.0,,
December 2021,349679000.0,50431000.0,,
March 2022,298755000.0,31740000.0,,
June 2022,307832000.0,-42466000.0,,
