,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1236000.0,87000.0,,
June 2010,1405000.0,721000.0,,
September 2010,1184000.0,712000.0,,
December 2010,1038000.0,448000.0,41561000.0,38826000.0
March 2011,1302000.0,311000.0,,
June 2011,1318000.0,425000.0,40690000.0,38003000.0
September 2011,1068000.0,230000.0,40500000.0,37853000.0
December 2011,1111000.0,584000.0,41496000.0,38887000.0
March 2012,1511000.0,684000.0,46970000.0,44322000.0
June 2012,1276000.0,619000.0,46799000.0,44192000.0
