,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,431750000.0,40750000.0,33000000.0,,,
June 2008,431750000.0,40750000.0,33000000.0,,,
September 2008,431750000.0,40750000.0,33000000.0,,,
December 2008,431750000.0,40750000.0,33000000.0,,,
March 2009,315900000.0,46200000.0,3000000.0,,,
June 2009,336000000.0,35000000.0,12600000.0,,,
September 2009,356500000.0,35600000.0,8500000.0,,,
December 2009,351600000.0,37200000.0,19900000.0,2380000000.0,307000000.0,
March 2010,332000000.0,38700000.0,17300000.0,2495000000.0,264000000.0,
June 2010,356500000.0,36900000.0,28900000.0,2461000000.0,318000000.0,
September 2010,402700000.0,40400000.0,25700000.0,2441000000.0,306000000.0,
December 2010,445800000.0,-2700000.0,20200000.0,2494600000.0,264000000.0,
March 2011,402900000.0,37700000.0,5200000.0,2516000000.0,283000000.0,
June 2011,,37900000.0,18700000.0,2556000000.0,298000000.0,
September 2011,,37300000.0,8700000.0,2559000000.0,286000000.0,
December 2011,,41100000.0,1600000.0,2544000000.0,275000000.0,
March 2012,,28600000.0,3400000.0,2574000000.0,289000000.0,
June 2012,,28500000.0,7800000.0,1189500000.0,236800000.0,
September 2012,,30600000.0,19100000.0,1158500000.0,210500000.0,
December 2012,,32100000.0,15600000.0,1174300000.0,234100000.0,
March 2013,,33400000.0,9100000.0,1149200000.0,215400000.0,
June 2013,,34400000.0,20100000.0,1168500000.0,253700000.0,
September 2013,,31800000.0,17200000.0,1220200000.0,312100000.0,
December 2013,,33000000.0,7300000.0,1248300000.0,348900000.0,
March 2014,,35000000.0,3400000.0,1344300000.0,457200000.0,
June 2014,,35900000.0,18100000.0,1364600000.0,478200000.0,
September 2014,,36100000.0,21500000.0,1360800000.0,464700000.0,
December 2014,,40300000.0,27800000.0,1401800000.0,519500000.0,
March 2015,,38500000.0,25000000.0,1426900000.0,555000000.0,
June 2015,,54600000.0,9900000.0,1726200000.0,322900000.0,
September 2015,,52200000.0,41500000.0,1736700000.0,348300000.0,
December 2015,,49700000.0,26600000.0,1669800000.0,277900000.0,
March 2016,,45800000.0,18100000.0,1674300000.0,258900000.0,
June 2016,,44700000.0,18000000.0,1688200000.0,253800000.0,
September 2016,,46400000.0,25000000.0,2073100000.0,310400000.0,
December 2016,,48200000.0,19400000.0,2015500000.0,274200000.0,1741300000.0
March 2017,,50300000.0,7000000.0,2034400000.0,287500000.0,1746900000.0
June 2017,,50600000.0,24000000.0,2039300000.0,281900000.0,1757400000.0
September 2017,,53500000.0,34100000.0,2167000000.0,303000000.0,1864000000.0
December 2017,,54100000.0,166900000.0,2247500000.0,266000000.0,1985600000.0
March 2018,,53900000.0,14200000.0,2287900000.0,268800000.0,2019100000.0
June 2018,,54300000.0,32600000.0,2381600000.0,283600000.0,2098000000.0
September 2018,,54500000.0,41600000.0,2421200000.0,301100000.0,2120100000.0
December 2018,,58100000.0,20600000.0,2430400000.0,318400000.0,2112000000.0
March 2019,,56300000.0,12500000.0,2676800000.0,306600000.0,2370200000.0
June 2019,,55000000.0,18400000.0,2657500000.0,289600000.0,2367900000.0
September 2019,,52700000.0,36200000.0,2753800000.0,299500000.0,2454300000.0
December 2019,,52800000.0,15600000.0,2845400000.0,289600000.0,2555800000.0
March 2020,,56600000.0,3800000.0,2835900000.0,308700000.0,2527200000.0
June 2020,,50300000.0,32800000.0,2777600000.0,273600000.0,2504000000.0
September 2020,,58700000.0,70900000.0,2806700000.0,289600000.0,2517100000.0
December 2020,,59400000.0,85600000.0,2900600000.0,305900000.0,2594700000.0
March 2021,,56100000.0,87200000.0,2929700000.0,313900000.0,2615800000.0
June 2021,,58200000.0,162500000.0,3036200000.0,402700000.0,2633500000.0
September 2021,,57400000.0,283200000.0,3222800000.0,481700000.0,2741100000.0
December 2021,,64800000.0,394500000.0,3693100000.0,704500000.0,2988600000.0
March 2022,,63200000.0,339200000.0,3977500000.0,874800000.0,3102700000.0
June 2022,,64300000.0,380700000.0,4158600000.0,1112700000.0,3045900000.0
