,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,4413000.0,3100500.0,-2506000.0,,
June 2020,4413000.0,3100500.0,-1674000.0,,
September 2020,4461000.0,3399000.0,-1791000.0,,
December 2020,4120000.0,3287000.0,-1868000.0,7119000.0,6908000.0
March 2021,5583000.0,4430000.0,223000.0,,
June 2021,5984000.0,4894000.0,-1490000.0,,
September 2021,5223000.0,3675000.0,-3110000.0,13389000.0,10038000.0
December 2021,11808000.0,5573000.0,-7339000.0,59137000.0,58992000.0
March 2022,9413000.0,6518000.0,-3838000.0,58696000.0,56440000.0
June 2022,12213000.0,9098000.0,-5752000.0,52812000.0,50743000.0
