,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2018,8685000000.0,3902000000.0,4783000000.0,19965000000.0,373719000000.0,140828000000.0,232891000000.0
March 2019,8406000000.0,3948000000.0,4458000000.0,11561000000.0,341998000000.0,123346000000.0,218652000000.0
June 2019,8683000000.0,4257000000.0,4426000000.0,10044000000.0,322239000000.0,134973000000.0,187266000000.0
September 2019,8688000000.0,4110000000.0,4578000000.0,13686000000.0,338516000000.0,162819000000.0,175697000000.0
December 2019,9648000000.0,4451000000.0,5197000000.0,22236000000.0,340618000000.0,163231000000.0,177387000000.0
March 2020,9517000000.0,4565000000.0,4952000000.0,11249000000.0,320400000000.0,143753000000.0,176647000000.0
June 2020,9589000000.0,4758000000.0,4831000000.0,11253000000.0,317344000000.0,140065000000.0,177279000000.0
September 2020,9914000000.0,4978000000.0,4936000000.0,12673000000.0,323888000000.0,143713000000.0,180175000000.0
December 2020,10794000000.0,5163000000.0,5631000000.0,28755000000.0,354054000000.0,154106000000.0,199948000000.0
March 2021,10576000000.0,5262000000.0,5314000000.0,23630000000.0,337158000000.0,121465000000.0,215693000000.0
June 2021,11129000000.0,5717000000.0,5412000000.0,21744000000.0,329840000000.0,114423000000.0,215417000000.0
September 2021,11388000000.0,5772000000.0,5616000000.0,20551000000.0,351002000000.0,134836000000.0,216166000000.0
December 2021,12755000000.0,6306000000.0,6449000000.0,34630000000.0,381191000000.0,153154000000.0,228037000000.0
March 2022,12580000000.0,6387000000.0,6193000000.0,25010000000.0,350662000000.0,118180000000.0,232482000000.0
June 2022,12809000000.0,6797000000.0,6012000000.0,19442000000.0,336309000000.0,112292000000.0,224017000000.0
