,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2020,53303569.0,-39301165.5,,
June 2020,53303569.0,-39301165.5,,
September 2020,17543.0,-17379.0,201508705.0,1508541.0
December 2020,989319.0,-985290.0,208788850.0,1412637.0
March 2021,2393428.0,-33671616.0,208627462.0,1241545.0
June 2021,39811000.0,-31891000.0,208440572.0,1047130.0
September 2021,125812572.0,-483148.0,208239566.0,843455.0
December 2021,86027000.0,-43995000.0,2414285000.0,463547000.0
March 2022,61018000.0,-7128000.0,2383999000.0,428042000.0
June 2022,57123000.0,-3897000.0,2498142000.0,532790000.0
