,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,5756.666666666667,,,-5756.666666666667,,
September 2010,5756.666666666667,,,-5756.666666666667,,
December 2010,5756.666666666667,,,-5756.666666666667,25630.0,25630.0
March 2011,14514.0,,,-14514.0,,
June 2011,11721.0,,,-11721.0,,
September 2011,507.0,,,-507.0,,
December 2011,12947.0,,,-12947.0,668.0,668.0
March 2012,5469.0,,,-5469.0,,
June 2012,2568.0,,,-2568.0,,
September 2012,2610.0,,,-2610.0,972.0,972.0
December 2012,2818.0,,,-2818.0,1027787.0,102255.0
March 2013,783000.0,276000.0,507000.0,-2370.0,935.0,935.0
June 2013,1834000.0,394000.0,1440000.0,-1830000.0,1116270.0,292770.0
September 2013,2021000.0,718000.0,1303000.0,-2020000.0,2032840.0,1180223.0
December 2013,2421000.0,869000.0,1552000.0,-3277630.0,2976000.0,2143000.0
March 2014,1976000.0,792000.0,1184000.0,-1979000.0,1983000.0,1168000.0
June 2014,2560000.0,953000.0,1607000.0,-2968000.0,3825000.0,3070000.0
September 2014,1740000.0,514000.0,1226000.0,-2823000.0,4994000.0,4281000.0
December 2014,2329000.0,897000.0,1432000.0,-2764000.0,3293000.0,2477000.0
March 2015,1772000.0,737000.0,1035000.0,-2064000.0,2312000.0,778000.0
June 2015,2248000.0,968000.0,1280000.0,-3228000.0,5648000.0,3634000.0
September 2015,2093000.0,928000.0,1165000.0,-3310000.0,4814000.0,2434000.0
December 2015,2496000.0,779000.0,1717000.0,-4505000.0,7557000.0,3960000.0
March 2016,2271000.0,934000.0,1337000.0,-3848000.0,6409000.0,2545000.0
June 2016,1806000.0,755000.0,1051000.0,-2185000.0,7461000.0,3437000.0
September 2016,2111000.0,1170000.0,941000.0,-1596000.0,7171000.0,3749000.0
December 2016,1726000.0,893000.0,833000.0,-2397000.0,7808000.0,4513000.0
March 2017,1613000.0,582000.0,1031000.0,-3251000.0,6576000.0,3412000.0
June 2017,1604000.0,600000.0,1004000.0,-3210000.0,6482000.0,3591000.0
September 2017,1102000.0,452000.0,650000.0,-2435000.0,6494000.0,3691000.0
December 2017,1079000.0,406000.0,673000.0,-2271000.0,6288000.0,3583000.0
March 2018,1014000.0,441000.0,573000.0,-1188000.0,6175000.0,3551000.0
June 2018,979000.0,396000.0,583000.0,-2852000.0,6012000.0,3470000.0
September 2018,826000.0,429000.0,397000.0,-4368000.0,5859000.0,3431000.0
