,OperatingExpenses,NetIncomeLoss,Assets
March 2007,142034000.0,89540000.0,
June 2007,142034000.0,89540000.0,
September 2007,142034000.0,89540000.0,
December 2007,142034000.0,89540000.0,
March 2008,160471000.0,48449000.0,
June 2008,166792000.0,127334000.0,
September 2008,169886000.0,233581000.0,
December 2008,222103000.0,2123000.0,7174353000.0
March 2009,170054000.0,47425000.0,
June 2009,205913000.0,17674000.0,7574318000.0
September 2009,192183000.0,58154000.0,7946420000.0
December 2009,213290000.0,32394000.0,7457605000.0
March 2010,195476000.0,72523000.0,7508134000.0
June 2010,191703000.0,51125000.0,7704844000.0
September 2010,203179000.0,24654000.0,7674402000.0
December 2010,207602000.0,27029000.0,7821488000.0
March 2011,205774000.0,30341000.0,7881762000.0
June 2011,200742000.0,43372000.0,7942742000.0
September 2011,220923000.0,44824000.0,8488657000.0
December 2011,194170000.0,321913000.0,8482390000.0
March 2012,194533000.0,57704000.0,8241059000.0
June 2012,200538000.0,156963000.0,8412045000.0
September 2012,204904000.0,86845000.0,8968566000.0
December 2012,185609000.0,122357000.0,11160078000.0
March 2013,297561000.0,75427000.0,15187364000.0
June 2013,377173000.0,36221000.0,14972185000.0
September 2013,410493000.0,-10719000.0,15145107000.0
December 2013,308953000.0,252212000.0,15328143000.0
March 2014,301878000.0,141739000.0,15570239000.0
June 2014,310264000.0,180609333.33333334,15657951000.0
September 2014,320116000.0,180609333.33333334,15881178000.0
December 2014,318468000.0,180609333.33333334,16176723000.0
March 2015,339823000.0,185509500.0,16263748000.0
June 2015,308637000.0,185509500.0,16320476000.0
September 2015,325015000.0,185509500.0,16781979000.0
December 2015,334627000.0,185509500.0,16931305000.0
March 2016,349983000.0,258500500.0,17043390000.0
June 2016,363236000.0,258500500.0,17395067000.0
September 2016,372459000.0,258500500.0,17588657000.0
December 2016,375373000.0,258500500.0,17867271000.0
March 2017,391512000.0,219230250.0,17978421000.0
June 2017,410473000.0,219230250.0,17943745000.0
September 2017,392463000.0,219230250.0,18177837000.0
December 2017,399815000.0,219230250.0,18414821000.0
March 2018,420895000.0,243631250.0,18646447000.0
June 2018,420998000.0,243631250.0,18671008000.0
September 2018,420493000.0,243631250.0,18662119000.0
December 2018,437681000.0,243631250.0,18380200000.0
March 2019,409796000.0,,18639983000.0
June 2019,429719000.0,,18932575000.0
September 2019,427812000.0,,19060467000.0
December 2019,429577000.0,,19121051000.0
March 2020,,,19891336000.0
June 2020,,,19351490000.0
September 2020,,,19144611000.0
December 2020,,,19199144000.0
March 2021,,,19120532000.0
June 2021,,,19316625000.0
September 2021,,,19478967000.0
December 2021,,,19902016000.0
March 2022,,,19869627000.0
June 2022,,,19768777000.0
