,NetIncomeLoss,Assets
March 2011,4860000.0,
June 2011,4860000.0,
September 2011,4860000.0,
December 2011,4860000.0,
March 2012,6305000.0,
June 2012,9296000.0,
September 2012,8277000.0,
December 2012,5062000.0,2670867000.0
March 2013,8284000.0,2794720000.0
June 2013,8606000.0,3027395000.0
September 2013,10465000.0,3161072000.0
December 2013,13556000.0,3286617000.0
March 2014,12828000.0,3478948000.0
June 2014,9785000.0,3568408000.0
September 2014,11704000.0,3633923000.0
December 2014,13429000.0,3724880000.0
March 2015,9952000.0,4065342000.0
June 2015,17192000.0,4120228000.0
September 2015,11521000.0,4340549000.0
December 2015,-59415000.0,4705825000.0
March 2016,22791000.0,4864784000.0
June 2016,3957000.0,4851417000.0
