,NetIncomeLoss,Assets
March 2007,131883750.0,
June 2007,131883750.0,
September 2007,131883750.0,
December 2007,131883750.0,
March 2008,118173000.0,
June 2008,133726000.0,
September 2008,63151000.0,
December 2008,137209000.0,13529050000.0
March 2009,76706000.0,
June 2009,114118000.0,14707725000.0
September 2009,100800000.0,15849970000.0
December 2009,113329000.0,16023759000.0
March 2010,121676000.0,
June 2010,126049000.0,16950209000.0
September 2010,114531000.0,17716467000.0
December 2010,154808000.0,16159762000.0
March 2011,105533000.0,16325247000.0
June 2011,142781000.0,16218212000.0
September 2011,137055000.0,16971380000.0
December 2011,126357000.0,16588272000.0
March 2012,118677000.0,16734412000.0
June 2012,128988000.0,17185003000.0
September 2012,130672000.0,17939864000.0
December 2012,150987000.0,18776910000.0
March 2013,119632000.0,18878702000.0
June 2013,133901000.0,18141273000.0
September 2013,132122000.0,18137714000.0
December 2013,142817000.0,18191744000.0
March 2014,132856000.0,19063977000.0
June 2014,130923000.0,19651801000.0
September 2014,132412000.0,19870507000.0
December 2014,146748000.0,20214730000.0
March 2015,121648000.0,20696507000.0
June 2015,127110000.0,20020910000.0
September 2015,145386000.0,20119240000.0
December 2015,132956000.0,19853213000.0
March 2016,124033000.0,20621021000.0
June 2016,138429000.0,21574040000.0
September 2016,151869000.0,22077031000.0
December 2016,135448000.0,21436087000.0
March 2017,133541000.0,22086976000.0
June 2017,140273000.0,22577940000.0
September 2017,153334000.0,22993607000.0
December 2017,1027346000.0,23474985000.0
March 2018,173600000.0,23182343000.0
June 2018,184425000.0,22878701000.0
September 2018,178724000.0,23469488000.0
December 2018,164717000.0,23095722000.0
March 2019,185345000.0,24133438000.0
June 2019,186566000.0,24855445000.0
September 2019,201818000.0,25791906000.0
December 2019,187061000.0,25977460000.0
March 2020,165540000.0,25351914000.0
June 2020,173048000.0,27534180000.0
September 2020,188945000.0,28041893000.0
December 2020,204240000.0,29046731000.0
March 2021,178517000.0,28112896000.0
June 2021,199618000.0,29580057000.0
September 2021,188871000.0,29496578000.0
December 2021,177953000.0,29768048000.0
March 2022,164361000.0,27850328000.0
June 2022,177004000.0,26043167000.0
