,NetIncomeLoss,Assets
September 2009,5282000.0,
December 2009,5282000.0,
March 2010,5282000.0,
June 2010,5282000.0,
September 2010,4832000.0,
December 2010,4927000.0,
March 2011,5275000.0,
June 2011,5545000.0,1940087000.0
September 2011,6533000.0,2097042000.0
December 2011,6660000.0,2223797000.0
March 2012,7718000.0,2278030000.0
June 2012,8565000.0,2386845000.0
September 2012,8989000.0,2617319000.0
December 2012,9768000.0,2874322000.0
March 2013,10402000.0,2961663000.0
June 2013,11132000.0,3090771000.0
September 2013,12182000.0,3284182000.0
December 2013,13154000.0,3568299000.0
March 2014,14610000.0,3850825000.0
June 2014,16010000.0,4402999000.0
September 2014,17841000.0,4824863000.0
December 2014,19372000.0,5194721000.0
March 2015,21074000.0,5528520000.0
June 2015,24395000.0,5823719000.0
September 2015,25501000.0,6259648000.0
December 2015,28149000.0,6662215000.0
March 2016,35914000.0,7705622000.0
June 2016,29727000.0,7601354000.0
September 2016,28897000.0,7855043000.0
December 2016,32300000.0,8167876000.0
March 2017,40994000.0,8700031000.0
June 2017,32549000.0,8501680000.0
September 2017,32383000.0,8581628000.0
December 2017,31658000.0,8915959000.0
March 2018,51253000.0,9982320000.0
June 2018,37117000.0,9539504000.0
September 2018,36841000.0,9791520000.0
December 2018,38835000.0,9810096000.0
March 2019,38821000.0,10875561000.0
June 2019,40634000.0,11220238000.0
September 2019,40786000.0,11770861000.0
December 2019,41295000.0,12269288000.0
March 2020,56057000.0,12159919000.0
June 2020,45300000.0,13851900000.0
September 2020,53022000.0,13382238000.0
December 2020,54785000.0,14393267000.0
March 2021,53645000.0,14827874000.0
June 2021,54255000.0,14265565000.0
September 2021,60210000.0,14906750000.0
December 2021,60787000.0,15547947000.0
March 2022,61823000.0,16080950000.0
June 2022,57896000.0,17401165000.0
