,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2015,4799.5,,-4957.333333333333,,
June 2015,4799.5,,-4957.333333333333,,
September 2015,4047.0,,-4957.333333333333,,
December 2015,4611.0,,-4903.0,8040.0,
March 2016,2752.0,,-3135.0,,
June 2016,9715.0,,-12172.0,,
September 2016,2689.0,,-3807.0,13652.0,
December 2016,12515.0,,-15466.0,5660.0,5660.0
March 2017,6516.0,221032.5,-7404.0,6681.0,6681.0
June 2017,2892.0,221032.5,-4838.0,24968.0,
September 2017,18164.0,214056.0,-1036433.0,6870.0,
December 2017,2561400.0,346504.0,1004012.0,8127.0,8127.0
March 2018,6114.0,137181.0,-6037.0,8090.0,
June 2018,22308.0,534632.0,-23926.0,3199.0,3199.0
September 2018,2101208.0,887039.0,-447532.0,1206063.0,1002910.0
December 2018,6456567.0,1517650.0,-11619369.0,2661521.0,2041729.0
March 2019,5145120.0,1661419.0,-5823725.0,2823917.0,1223316.0
June 2019,4407795.0,1499111.0,-5100628.0,3420135.0,2090387.0
September 2019,3461042.0,1250736.0,-5203659.0,7215820.0,6012550.0
December 2019,2599236.0,1005159.0,-3262120.0,4263516.0,3301355.0
March 2020,2350534.0,892929.0,-2807285.0,2284874.0,1377614.0
June 2020,3380543.0,757916.0,-3220541.0,2557831.0,1658914.0
September 2020,2981274.0,904378.0,-3325880.0,4815408.0,3870755.0
December 2020,3739203.0,1031330.0,-4124174.0,28511769.0,27889513.0
March 2021,3490802.0,894576.0,-3138119.0,26948503.0,26201142.0
June 2021,3445062.0,753642.0,-2821766.0,64918505.0,63488119.0
September 2021,4926964.0,1780187.0,-4914272.0,132689798.0,50623844.0
December 2021,7206618.0,2372144.0,-4149685.0,117438575.0,44656273.0
March 2022,10113599.0,3907219.0,-10010399.0,111967519.0,35718491.0
June 2022,11691668.0,4870369.0,-11391425.0,113920301.0,31009327.0
