,NetIncomeLoss,Assets
March 2007,3745500000.0,
June 2007,3745500000.0,
September 2007,3745500000.0,
December 2007,3745500000.0,
March 2008,1210000000.0,
June 2008,3410000000.0,
September 2008,1177000000.0,
December 2008,-1789000000.0,1817943000000.0
March 2009,4247000000.0,
June 2009,3224000000.0,2254394000000.0
September 2009,-1001000000.0,2251043000000.0
December 2009,-194000000.0,2330671000000.0
March 2010,3182000000.0,2338700000000.0
June 2010,3123000000.0,2363878000000.0
September 2010,-7299000000.0,2339660000000.0
December 2010,-1244000000.0,2264909000000.0
March 2011,2049000000.0,2274532000000.0
June 2011,-8826000000.0,2261319000000.0
September 2011,6232000000.0,2219628000000.0
December 2011,1991000000.0,2129046000000.0
March 2012,653000000.0,2181449000000.0
June 2012,2463000000.0,2160854000000.0
September 2012,340000000.0,2166162000000.0
December 2012,732000000.0,2209974000000.0
March 2013,1483000000.0,2174819000000.0
June 2013,4012000000.0,2123320000000.0
September 2013,2497000000.0,2126653000000.0
December 2013,3439000000.0,2102273000000.0
March 2014,-276000000.0,2149851000000.0
June 2014,2291000000.0,2170557000000.0
September 2014,-232000000.0,2123613000000.0
December 2014,3737000000.0,2104534000000.0
March 2015,3357000000.0,2143545000000.0
June 2015,5320000000.0,2149034000000.0
September 2015,4619000000.0,2153006000000.0
December 2015,2592000000.0,2144287000000.0
March 2016,2680000000.0,2185498000000.0
June 2016,4783000000.0,2186609000000.0
September 2016,4955000000.0,2195314000000.0
December 2016,5488000000.0,2188067000000.0
March 2017,4856000000.0,2247701000000.0
June 2017,5106000000.0,2254529000000.0
September 2017,5587000000.0,2283896000000.0
December 2017,2683000000.0,2281234000000.0
March 2018,6918000000.0,2328478000000.0
June 2018,6784000000.0,2291670000000.0
September 2018,7167000000.0,2338833000000.0
December 2018,7278000000.0,2354507000000.0
March 2019,7311000000.0,2377164000000.0
June 2019,7348000000.0,2395892000000.0
September 2019,5777000000.0,2426330000000.0
December 2019,6994000000.0,2434079000000.0
March 2020,4010000000.0,2619954000000.0
June 2020,3533000000.0,2741688000000.0
September 2020,4881000000.0,2738452000000.0
December 2020,5470000000.0,2819627000000.0
March 2021,8050000000.0,2969992000000.0
June 2021,9224000000.0,3029894000000.0
September 2021,7691000000.0,3085446000000.0
December 2021,7013000000.0,3169495000000.0
March 2022,7067000000.0,3238223000000.0
June 2022,6247000000.0,3111606000000.0
