,OperatingExpenses,NetIncomeLoss,Assets
December 2012,25000.0,-25000.0,1000.0
March 2013,35000.0,-35000.0,
June 2013,36000.0,-36000.0,
September 2013,36000.0,-36000.0,14826.0
December 2013,1225000.0,21309000.0,427398000.0
March 2014,1136000.0,730000.0,438210000.0
June 2014,1321000.0,-652000.0,463598000.0
September 2014,1264000.0,2814000.0,495663000.0
December 2014,1867000.0,-518000.0,531926000.0
March 2015,1411000.0,-2412000.0,542737000.0
June 2015,1324000.0,11205000.0,563996000.0
September 2015,1312000.0,-5124000.0,702185000.0
December 2015,1796000.0,9545000.0,636340000.0
March 2016,1498000.0,-7063000.0,635192000.0
June 2016,1512000.0,282000.0,655401000.0
September 2016,1666000.0,5443000.0,664806000.0
December 2016,1554000.0,26170000.0,792878000.0
March 2017,1867000.0,22175000.0,1317779000.0
June 2017,2207000.0,-1546000.0,1522627000.0
September 2017,1896000.0,6173000.0,1935405000.0
December 2017,2194000.0,18724000.0,2050685000.0
March 2018,2192000.0,,1924177000.0
June 2018,2320000.0,,2184916000.0
September 2018,2764000.0,,2233500000.0
December 2018,2611000.0,,2153277000.0
March 2019,2772000.0,,2386654000.0
June 2019,3072000.0,,2539430000.0
September 2019,3236000.0,,2876011000.0
December 2019,3351000.0,,2944565000.0
March 2020,5044000.0,,2136836000.0
June 2020,3394000.0,,1948163000.0
September 2020,3624000.0,,1830506000.0
December 2020,3051000.0,,1593488000.0
March 2021,3403000.0,,1410484000.0
June 2021,3832000.0,,1334756000.0
September 2021,3688000.0,,1214365000.0
December 2021,3522000.0,,1302862000.0
March 2022,3537000.0,,1212020000.0
June 2022,3113000.0,,1199417000.0
