,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,2445531.0,127708.0,,
June 2010,3305347.0,1162810.0,,
September 2010,2582918.0,3456973.0,,
December 2010,5442068.0,2490420.0,87496996.0,64397444.0
March 2011,3450017.0,1402851.0,,
June 2011,5869879.0,1387076.0,105380462.0,82221665.0
September 2011,5577495.0,3208133.0,130048089.0,107245946.0
December 2011,5163513.0,5311508.0,122954792.0,98671393.0
March 2012,4755556.0,-392910.0,124429115.0,100316464.0
June 2012,4547564.0,1495082.0,,
September 2012,4649515.0,1481914.0,116144694.0,92457887.0
December 2012,8017295.0,2451058.0,122281479.0,100172287.0
March 2013,2675603.0,-2161636.0,120970496.0,100010538.0
June 2013,3237440.0,2158951.0,127945777.0,106613324.0
September 2013,5685834.0,-3065548.0,122606066.0,102126251.0
December 2013,4786074.0,-3765310.0,115700303.0,92556114.0
March 2014,24604544.0,-22788871.0,82825422.0,60729373.0
June 2014,3761514.0,-1997660.0,81736139.0,59426013.0
