,NetIncomeLoss,Assets,AssetsCurrent
March 2019,-159008.25,,
June 2019,-159008.25,,
September 2019,-159008.25,,
December 2019,-159008.25,537186.0,366950.0
March 2020,-251504.0,,
June 2020,-366678.0,,
September 2020,-5271994.0,,
December 2020,-1321641.0,2055587.0,1984149.0
March 2021,-2380823.0,4854783.0,4647509.0
June 2021,-4226789.0,668120.0,469558.0
September 2021,-2228477.0,429259.0,242099.0
December 2021,-4060016.0,703419.0,516317.0
March 2022,-1439133.0,261828.0,71267.0
June 2022,-855983.0,509160.0,318899.0
