,OperatingExpenses,NetIncomeLoss,Assets
March 2013,,0.0,
June 2013,,0.0,
September 2013,,0.0,
December 2013,,0.0,202000.0
March 2014,78500.0,-45000.0,355000.0
June 2014,78500.0,-541000.0,40995000.0
September 2014,,-1593000.0,187039000.0
December 2014,,-6419000.0,831684000.0
March 2015,,-8098000.0,1676618000.0
June 2015,,-12843000.0,1685272000.0
September 2015,,-15437000.0,1708624000.0
December 2015,,-64955000.0,2525019000.0
March 2016,,-34267000.0,2569708000.0
June 2016,,-39380000.0,2761744000.0
September 2016,,-42445000.0,2810140000.0
December 2016,,-29942000.0,2794518000.0
March 2017,,-3519000.0,2802668000.0
June 2017,,3390000.0,2802947000.0
September 2017,,4637000.0,2797190000.0
December 2017,,6714000.0,2800475000.0
March 2018,,8153000.0,2806737000.0
June 2018,,-58000.0,2796687000.0
September 2018,,3612000.0,2872554000.0
December 2018,,1590000.0,2889092000.0
March 2019,,5510000.0,3104888000.0
June 2019,,-1585000.0,3086153000.0
September 2019,,-17304000.0,3091409000.0
December 2019,,8414000.0,3172289000.0
March 2020,,-9910000.0,3167049000.0
June 2020,,13760000.0,3253572000.0
September 2020,,695000.0,3271189000.0
December 2020,,-2382000.0,3234937000.0
March 2021,,-11847000.0,3230026000.0
June 2021,,-7678000.0,3208774000.0
