,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,81721500.0,56816500.0,,
June 2008,81721500.0,56816500.0,,
September 2008,81721500.0,56816500.0,,
December 2008,81721500.0,56816500.0,,
March 2009,85554000.0,25984000.0,,
June 2009,79716000.0,33473000.0,,
September 2009,82090000.0,36028000.0,,
December 2009,83229000.0,40611000.0,1877194000.0,284950000.0
March 2010,84051000.0,43636000.0,,
June 2010,84280000.0,46415000.0,1981986000.0,376471000.0
September 2010,79405000.0,45452000.0,2049937000.0,447541000.0
December 2010,85358000.0,46071000.0,2047831000.0,443298000.0
March 2011,82879000.0,46377000.0,2072654000.0,435326000.0
June 2011,85495000.0,42765000.0,2111168000.0,405744000.0
September 2011,88783000.0,43614000.0,2099473000.0,347907000.0
December 2011,92331000.0,44555000.0,2117660000.0,342194000.0
March 2012,93396000.0,46400000.0,2192510000.0,406214000.0
June 2012,89604000.0,47904000.0,2318870000.0,526443000.0
