,NetIncomeLoss,Assets
March 2007,1081000000.0,
June 2007,1081000000.0,
September 2007,1081000000.0,
December 2007,1081000000.0,
March 2008,1090000000.0,
June 2008,950000000.0,
September 2008,576000000.0,
December 2008,330000000.0,265912000000.0
March 2009,529000000.0,
June 2009,471000000.0,265560000000.0
September 2009,603000000.0,265058000000.0
December 2009,602000000.0,281176000000.0
March 2010,669000000.0,282428000000.0
June 2010,766000000.0,283243000000.0
September 2010,908000000.0,290654000000.0
December 2010,974000000.0,307786000000.0
March 2011,1046000000.0,311462000000.0
June 2011,1203000000.0,320874000000.0
September 2011,1273000000.0,330141000000.0
December 2011,1350000000.0,340122000000.0
March 2012,1338000000.0,340762000000.0
June 2012,1415000000.0,353136000000.0
September 2012,1474000000.0,352253000000.0
December 2012,1420000000.0,353855000000.0
March 2013,1428000000.0,355447000000.0
June 2013,1484000000.0,353415000000.0
September 2013,1468000000.0,360681000000.0
December 2013,1456000000.0,364021000000.0
March 2014,1397000000.0,371289000000.0
June 2014,1495000000.0,389065000000.0
September 2014,1471000000.0,391284000000.0
December 2014,1488000000.0,402529000000.0
March 2015,1431000000.0,410233000000.0
June 2015,1483000000.0,419075000000.0
September 2015,1489000000.0,415943000000.0
December 2015,1476000000.0,421853000000.0
March 2016,1386000000.0,428638000000.0
June 2016,1522000000.0,438463000000.0
September 2016,1502000000.0,454134000000.0
December 2016,1478000000.0,445964000000.0
March 2017,1473000000.0,449522000000.0
June 2017,1500000000.0,463844000000.0
September 2017,1563000000.0,459227000000.0
December 2017,1682000000.0,462040000000.0
March 2018,1675000000.0,460119000000.0
June 2018,1750000000.0,461329000000.0
September 2018,1815000000.0,464607000000.0
December 2018,1856000000.0,467374000000.0
March 2019,1699000000.0,475775000000.0
June 2019,1821000000.0,481719000000.0
September 2019,1908000000.0,487671000000.0
December 2019,1486000000.0,495426000000.0
March 2020,1171000000.0,542909000000.0
June 2020,689000000.0,546652000000.0
September 2020,1580000000.0,540455000000.0
December 2020,1519000000.0,553905000000.0
March 2021,2280000000.0,553375000000.0
June 2021,1982000000.0,558886000000.0
September 2021,2028000000.0,567495000000.0
December 2021,1673000000.0,573284000000.0
March 2022,1557000000.0,586517000000.0
June 2022,1531000000.0,591381000000.0
