,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,8354500.0,3622750.0,-4350750.0,,
June 2009,8354500.0,3622750.0,-4350750.0,,
September 2009,8354500.0,3622750.0,-4350750.0,,
December 2009,8354500.0,3622750.0,-4350750.0,,
March 2010,9205000.0,3986000.0,-4715000.0,,
June 2010,10121000.0,4742000.0,-3900000.0,,
September 2010,16818000.0,5314000.0,-11518000.0,,
December 2010,17655000.0,6661000.0,-17707000.0,80102000.0,45587000.0
March 2011,12617000.0,5887000.0,-5602000.0,,
June 2011,12333000.0,6477000.0,-4844000.0,68815000.0,37365000.0
September 2011,10389000.0,5136000.0,201000.0,68217000.0,38830000.0
December 2011,11765000.0,6062000.0,-623000.0,67148000.0,36471000.0
March 2012,11385000.0,5729000.0,-1517000.0,68110000.0,38606000.0
June 2012,12822000.0,6047000.0,-1231000.0,71679000.0,43077000.0
