,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,1147000.0,637500.0,-571500.0,,
June 2013,1147000.0,637500.0,-571500.0,,
September 2013,993000.0,745000.0,-1590000.0,,
December 2013,559783.0,359832.0,-974243.0,1587000.0,1524000.0
March 2014,684000.0,372000.0,-834000.0,,
June 2014,1307000.0,549000.0,-2793000.0,,
September 2014,1323000.0,717000.0,-2393000.0,1696000.0,307000.0
December 2014,1845729.0,604216.0,-7218000.0,8395925.0,8338318.0
March 2015,2430000.0,878000.0,-11651000.0,10067000.0,10023000.0
June 2015,3119000.0,1181000.0,1881000.0,8770000.0,8165000.0
September 2015,3374000.0,1193000.0,-3293000.0,7288000.0,5526000.0
December 2015,3491535.0,1284244.0,-2845546.0,8201195.0,6404300.0
March 2016,4249000.0,1772000.0,-3189000.0,9390000.0,7583000.0
June 2016,3413000.0,1327000.0,-3513000.0,5535000.0,3756000.0
September 2016,2871000.0,1131000.0,-2750000.0,8309000.0,6507000.0
December 2016,-2208883.0,-1982859.0,-2613214.0,5564852.0,3801294.0
March 2017,2266000.0,994000.0,-2887000.0,33865000.0,11800000.0
June 2017,3169000.0,974000.0,-3969000.0,30381000.0,10318000.0
September 2017,2689000.0,982000.0,-3786000.0,26382000.0,6390000.0
December 2017,4047000.0,119000.0,-5025425.0,39022000.0,17994000.0
March 2018,3475000.0,1180000.0,-3755000.0,36331000.0,15808000.0
June 2018,3413000.0,1714000.0,-7058000.0,33344000.0,13311000.0
September 2018,3878000.0,2092000.0,-2736000.0,30835000.0,11413000.0
December 2018,3535000.0,2192000.0,214000.0,43151000.0,24670000.0
March 2019,4978000.0,2760000.0,-7030000.0,38867000.0,20865000.0
June 2019,5623000.0,3745000.0,-10008000.0,34134000.0,16615000.0
September 2019,6133000.0,4490000.0,889000.0,28725000.0,11609000.0
December 2019,6752000.0,5272000.0,-14625000.0,38172000.0,21144000.0
March 2020,9282000.0,6695000.0,-5858000.0,32113000.0,15642000.0
June 2020,11193000.0,6103000.0,-7384000.0,78859000.0,63004000.0
September 2020,7857000.0,4827000.0,-8545000.0,71784000.0,56485000.0
December 2020,7957000.0,5566000.0,-2852000.0,64982000.0,50243000.0
March 2021,9156000.0,7164000.0,-8954000.0,56706000.0,42528000.0
June 2021,11085000.0,5587000.0,-10988000.0,48778000.0,34544000.0
September 2021,8286000.0,4968000.0,-8140000.0,42565000.0,28887000.0
December 2021,3001000.0,3734000.0,-2828000.0,35553000.0,22422000.0
March 2022,5773000.0,3988000.0,-5724000.0,42546000.0,29978000.0
June 2022,6779000.0,3696000.0,-6725000.0,36861000.0,24889000.0
