,NetIncomeLoss,Assets
March 2009,2190750.0,
June 2009,2190750.0,
September 2009,2190750.0,
December 2009,2190750.0,
March 2010,2189500.0,
June 2010,2189500.0,
September 2010,2382000.0,
December 2010,2405000.0,1028456000.0
March 2011,2160000.0,
June 2011,2476000.0,1193149000.0
September 2011,2773000.0,1283078000.0
December 2011,2950000.0,1337458000.0
March 2012,2939000.0,1386338000.0
June 2012,3063000.0,1402209000.0
September 2012,3360000.0,1566108000.0
December 2012,3410000.0,1624713000.0
March 2013,3113000.0,1576637000.0
June 2013,3252000.0,1728639000.0
September 2013,3123000.0,1701554000.0
December 2013,3605000.0,1896746000.0
March 2014,406000.0,2112928000.0
June 2014,4318000.0,2188976000.0
September 2014,4871000.0,2216253000.0
December 2014,4168000.0,2288524000.0
March 2015,4763000.0,2287309000.0
June 2015,463000.0,3428105000.0
September 2015,7890000.0,3507313000.0
December 2015,7995000.0,3781959000.0
March 2016,8626000.0,3913556000.0
June 2016,8854000.0,3743285000.0
September 2016,8851000.0,3834001000.0
December 2016,9160000.0,4054570000.0
March 2017,9171000.0,4064978000.0
June 2017,8841000.0,4221453000.0
September 2017,9443000.0,4284278000.0
December 2017,-6916000.0,4430002000.0
March 2018,12073000.0,4500624000.0
June 2018,6743000.0,4414785000.0
September 2018,6547000.0,4448757000.0
December 2018,13864000.0,4700744000.0
March 2019,12927000.0,4675209000.0
June 2019,10653000.0,4714535000.0
September 2019,13903000.0,4736021000.0
December 2019,14208000.0,4921520000.0
March 2020,9348000.0,5060872000.0
June 2020,10656000.0,6150664000.0
September 2020,15868000.0,6322377000.0
December 2020,8977000.0,6781610000.0
March 2021,-21034000.0,13018628000.0
June 2021,51278000.0,12703685000.0
September 2021,38395000.0,12364381000.0
December 2021,35357000.0,12066364000.0
March 2022,34531000.0,12078245000.0
June 2022,38485000.0,12347085000.0
