,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,,,189013500.0,,,
June 2007,,,189013500.0,,,
September 2007,,,189013500.0,,,
December 2007,,,189013500.0,,,
March 2008,,,297234000.0,,,
June 2008,,,297234000.0,,,
September 2008,,,91895000.0,,,
December 2008,,,216584000.0,6460047000.0,2097984000.0,4362063000.0
March 2009,,,312684000.0,,,
June 2009,,,63420000.0,7265760000.0,2784350000.0,4481410000.0
September 2009,,,80562000.0,8658739000.0,4007139000.0,4651600000.0
December 2009,,,178879000.0,8295343000.0,3475952000.0,4819391000.0
March 2010,,,230947000.0,8688986000.0,3774997000.0,4913989000.0
June 2010,,,256990000.0,9031019000.0,4101505000.0,4929514000.0
September 2010,,,244964000.0,9292883000.0,4323234000.0,4969649000.0
December 2010,,,251828000.0,9632153000.0,4573393000.0,5058760000.0
March 2011,,,549394000.0,10280613000.0,4996755000.0,5283858000.0
June 2011,,,334760000.0,12827702000.0,6412775000.0,6414927000.0
September 2011,,,,13035490000.0,5423292000.0,7612198000.0
December 2011,,,,11470231000.0,3747823000.0,7722408000.0
March 2012,,,,12409512000.0,4349477000.0,8060035000.0
June 2012,,,,14521163000.0,6497028000.0,8024135000.0
September 2012,,,,16514257000.0,8335918000.0,8178339000.0
December 2012,,,,17379608000.0,9059153000.0,8320455000.0
March 2013,,,,17654399000.0,9336561000.0,8317838000.0
June 2013,,,,20065801000.0,12161891000.0,7903910000.0
September 2013,,,,20345240000.0,12338988000.0,8006252000.0
December 2013,,,,20375628000.0,12313446000.0,8062182000.0
March 2014,,,,20550786000.0,12588779000.0,7962007000.0
June 2014,,,,20768696000.0,11093667000.0,9675029000.0
September 2014,,,,21123431000.0,11413787000.0,9709644000.0
December 2014,,,,22107462000.0,12577734000.0,9529728000.0
March 2015,11500000.0,,,22925205000.0,13413600000.0,9511605000.0
June 2015,11500000.0,,,22762688000.0,13278283000.0,9484405000.0
September 2015,11500000.0,,,23102959000.0,13625813000.0,9477146000.0
December 2015,11500000.0,,,22886710000.0,3543243000.0,19343467000.0
March 2016,12000000.0,,,22009374000.0,2557501000.0,19451873000.0
June 2016,12000000.0,,,24449795000.0,4913071000.0,19536724000.0
September 2016,10000000.0,,,27576509000.0,7900988000.0,19675521000.0
December 2016,7000000.0,,,27914292000.0,8280387000.0,19633905000.0
March 2017,7000000.0,,,29448199000.0,9596631000.0,19851568000.0
June 2017,9000000.0,,,29917559000.0,3713032000.0,26204527000.0
September 2017,8000000.0,,,29520855000.0,3122551000.0,26398304000.0
December 2017,9000000.0,,,29773766000.0,3285023000.0,26488743000.0
March 2018,6000000.0,359320250.0,,30154933000.0,3465561000.0,26689372000.0
June 2018,6000000.0,359320250.0,,29650012000.0,2743710000.0,26906302000.0
September 2018,6000000.0,359320250.0,,30137410000.0,3038909000.0,27098501000.0
December 2018,6000000.0,359320250.0,,30587012000.0,3289205000.0,27297807000.0
March 2019,5000000.0,401967000.0,,31686377000.0,3592217000.0,28094160000.0
June 2019,6000000.0,401967000.0,,32284116000.0,3917855000.0,28366261000.0
September 2019,4000000.0,447959000.0,,31771440000.0,2731392000.0,29040048000.0
December 2019,6000000.0,476176000.0,,33230935000.0,4015100000.0,29215835000.0
March 2020,6000000.0,456297000.0,,33673295000.0,4642289000.0,29031006000.0
June 2020,5000000.0,403916000.0,,33497474000.0,4108574000.0,29388900000.0
September 2020,6000000.0,516648000.0,,36100437000.0,5005471000.0,31094966000.0
December 2020,7000000.0,429261000.0,,38239947000.0,7022158000.0,31217789000.0
March 2021,7000000.0,481686000.0,,38813138000.0,6515906000.0,32297232000.0
June 2021,7000000.0,507909000.0,,39623578000.0,6604640000.0,33018938000.0
September 2021,7000000.0,606719000.0,,41214237000.0,7278537000.0,33935700000.0
December 2021,8000000.0,618622000.0,,48001725000.0,7523182000.0,40478543000.0
March 2022,10000000.0,618704000.0,,49201652000.0,5295322000.0,43906330000.0
June 2022,12000000.0,610949000.0,,49857780000.0,4840444000.0,45017336000.0
