,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,5187250.0,,,
June 2009,5187250.0,,,
September 2009,5187250.0,,,
December 2009,5187250.0,,,
March 2010,1445000.0,,,
June 2010,1445000.0,,,
September 2010,9990000.0,,,
December 2010,8074000.0,710746000.0,91120000.0,204046000.0
March 2011,736000.0,,,
June 2011,736000.0,713579000.0,92583000.0,203778000.0
September 2011,-8646000.0,751786000.0,91242000.0,201450000.0
December 2011,12878000.0,776265000.0,104628000.0,197817000.0
March 2012,8875000.0,774630000.0,100984000.0,198394000.0
