,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,20579000.0,18666250.0,,,
June 2012,20579000.0,18666250.0,,,
September 2012,20579000.0,18666250.0,,,
December 2012,20579000.0,18666250.0,,,
March 2013,23000000.0,18147000.0,,,
June 2013,23000000.0,31493000.0,,,
September 2013,19000000.0,19000000.0,,,
December 2013,18227000.0,16162000.0,489000000.0,255000000.0,234000000.0
March 2014,18461000.0,11235000.0,,,
June 2014,19528000.0,6132000.0,,,
September 2014,23648000.0,2114000.0,485000000.0,248000000.0,237000000.0
December 2014,18703000.0,3331000.0,499491000.0,263550000.0,235941000.0
March 2015,15183000.0,4965000.0,508775000.0,273329000.0,235446000.0
June 2015,16101000.0,6020000.0,508286000.0,277650000.0,230636000.0
September 2015,18366000.0,14028000.0,502548000.0,277262000.0,225286000.0
December 2015,16037000.0,5960000.0,484396000.0,261507000.0,222889000.0
March 2016,15160000.0,6589000.0,465893000.0,243525000.0,222368000.0
June 2016,15953000.0,6050000.0,460511000.0,238543000.0,221968000.0
September 2016,14933000.0,6607000.0,452548000.0,231233000.0,221315000.0
December 2016,18040000.0,4409000.0,465305000.0,244137000.0,221168000.0
March 2017,13713000.0,6668000.0,459615000.0,238692000.0,220923000.0
June 2017,16531000.0,5461000.0,460971000.0,239692000.0,221279000.0
September 2017,14316000.0,5800000.0,481251000.0,258649000.0,222602000.0
December 2017,16168000.0,41568000.0,495551000.0,271946000.0,223605000.0
March 2018,17795000.0,6111000.0,536199000.0,282689000.0,253510000.0
June 2018,16070000.0,9195000.0,522965000.0,268518000.0,254447000.0
September 2018,15125000.0,9866000.0,533585000.0,275080000.0,258505000.0
December 2018,17382000.0,10124000.0,572243000.0,313327000.0,258916000.0
March 2019,19919000.0,7074000.0,593069000.0,306228000.0,286841000.0
June 2019,19843000.0,7617000.0,614428000.0,328483000.0,285945000.0
September 2019,19934000.0,7841000.0,635435000.0,318434000.0,317001000.0
December 2019,18620000.0,10626000.0,636389000.0,320616000.0,315773000.0
March 2020,19558000.0,8668000.0,743598000.0,430985000.0,312613000.0
June 2020,21816000.0,1111000.0,657781000.0,344994000.0,312787000.0
September 2020,17344000.0,10391000.0,665928000.0,356414000.0,309514000.0
December 2020,21961000.0,16781000.0,843811000.0,408388000.0,435423000.0
March 2021,23823000.0,12048000.0,862332000.0,426626000.0,435706000.0
June 2021,25605000.0,15934000.0,896147000.0,451210000.0,444937000.0
September 2021,27618000.0,10258000.0,894751000.0,432635000.0,462116000.0
December 2021,21354000.0,7488000.0,889459000.0,423340000.0,466119000.0
March 2022,31959000.0,2855000.0,899590000.0,437576000.0,462014000.0
June 2022,29740000.0,10472000.0,905847000.0,446959000.0,458888000.0
