,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,13980740.25,3342839.5,-1953283.25,,,
June 2009,13980740.25,3342839.5,-1953283.25,,,
September 2009,13980740.25,3342839.5,-1953283.25,,,
December 2009,13980740.25,3342839.5,-1953283.25,,,
March 2010,13579762.0,3106775.0,-2195374.0,,,
June 2010,12712951.0,3028658.0,-552806.0,,,
September 2010,11524977.0,3008359.0,273954.0,,,
December 2010,12895746.0,4048125.0,-1022719.0,122520093.0,97485353.0,
March 2011,13819727.0,4420240.0,-2598103.0,,,
June 2011,14620344.0,5142987.0,-2438400.0,121255702.0,97008881.0,
September 2011,17798733.0,5546435.0,-3919000.0,122806922.0,47422458.0,
December 2011,14875196.0,3296338.0,115000.0,127861342.0,52835615.0,
March 2012,17384068.0,3444377.0,-3251670.0,124672261.0,49937257.0,
June 2012,18238626.0,3112439.0,-3562000.0,124735227.0,52342446.0,
September 2012,16816000.0,2994000.0,-2435430.0,196556811.0,123607800.0,
December 2012,19402306.0,2894184.0,-5866000.0,191725000.0,120403000.0,
March 2013,22618000.0,3357000.0,-10226000.0,182036000.0,112886000.0,
June 2013,20075000.0,2693000.0,-5285000.0,174425000.0,107701000.0,
September 2013,16993000.0,2670000.0,-1892000.0,178212000.0,111398000.0,
December 2013,11065000.0,2212000.0,6213000.0,184245000.0,119575000.0,
March 2014,19545000.0,2481000.0,-5631000.0,174080000.0,111755000.0,
June 2014,13519000.0,2771000.0,2529000.0,179565000.0,115805000.0,
September 2014,17823000.0,2990000.0,1140000.0,190500000.0,130047000.0,
December 2014,20539000.0,3816000.0,-2652000.0,189633000.0,131214000.0,
March 2015,17289000.0,3440000.0,113000.0,177642000.0,123183000.0,
June 2015,17975000.0,2996000.0,1968000.0,180077000.0,125263000.0,
September 2015,19133000.0,2525000.0,1470000.0,193846000.0,141822000.0,
December 2015,17838000.0,2693000.0,4616000.0,189321000.0,136714000.0,
March 2016,17614000.0,2366000.0,2446000.0,188479000.0,134335000.0,
June 2016,16736000.0,2985000.0,3836000.0,199920000.0,146375000.0,
September 2016,16531000.0,3196000.0,6242000.0,203558000.0,150719000.0,
December 2016,16881000.0,1207000.0,7196000.0,207935000.0,156441000.0,
March 2017,4439000.0,2970000.0,12441000.0,232592000.0,180535000.0,
June 2017,18590000.0,3338000.0,5428000.0,258351000.0,205699000.0,
September 2017,17325000.0,3228000.0,5763000.0,282259000.0,209335000.0,
December 2017,18364000.0,3829000.0,7316000.0,296201000.0,221905000.0,
March 2018,24965000.0,4075000.0,-2119000.0,285923000.0,196754000.0,
June 2018,20337000.0,4261000.0,4121000.0,292362000.0,202222000.0,
September 2018,17688000.0,3855000.0,8096000.0,304307000.0,207897000.0,
December 2018,22194000.0,4059000.0,10298000.0,315571000.0,219312000.0,96259000.0
March 2019,21891000.0,4371000.0,-3258000.0,318925000.0,205338000.0,113587000.0
June 2019,19733000.0,4535000.0,4398000.0,327465000.0,209258000.0,118207000.0
September 2019,8594000.0,4619000.0,13078000.0,339221000.0,223280000.0,115941000.0
December 2019,25754000.0,6104000.0,2438000.0,349295000.0,224550000.0,124745000.0
March 2020,24177000.0,5644000.0,-7328000.0,325072000.0,223445000.0,101627000.0
June 2020,26665000.0,6924000.0,-10494000.0,420827000.0,317964000.0,102863000.0
September 2020,25904000.0,8007000.0,1040000.0,436410000.0,302977000.0,133433000.0
December 2020,30299000.0,10457000.0,1860000.0,454472000.0,288893000.0,165579000.0
March 2021,27904000.0,8992000.0,3774000.0,456496000.0,292410000.0,164086000.0
June 2021,28875000.0,7682000.0,-1364000.0,465049000.0,285050000.0,179999000.0
September 2021,34481000.0,8596000.0,-15015000.0,455757000.0,289227000.0,166530000.0
December 2021,36504000.0,8900000.0,-10393000.0,460990000.0,288431000.0,172559000.0
March 2022,40250000.0,8413000.0,-19967000.0,435532000.0,268364000.0,167168000.0
June 2022,48873000.0,9068000.0,-18802000.0,429254000.0,267306000.0,161948000.0
