,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2017,-5666000.0,3728007000.0,448026000.0,3279981000.0
June 2017,233762000.0,,,
September 2017,122162000.0,,,
December 2017,84937000.0,2868125000.0,854682000.0,2013443000.0
March 2018,70939000.0,,,
June 2018,7197000.0,2356980000.0,459154000.0,1897826000.0
September 2018,-48135000.0,1696153000.0,292253000.0,1403900000.0
December 2018,10606000.0,1592834000.0,240141000.0,1352693000.0
March 2019,12726000.0,1624094000.0,237602000.0,1386492000.0
June 2019,-6676000.0,1566094000.0,271079000.0,1295015000.0
September 2019,-225635000.0,1311847000.0,642195000.0,669652000.0
December 2019,-74161000.0,816259000.0,325433000.0,490826000.0
March 2020,-101506000.0,637611000.0,250606000.0,387005000.0
June 2020,-21212000.0,489520000.0,122447000.0,367073000.0
September 2020,-236379000.0,276561000.0,153929000.0,122632000.0
