,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2019,,22657500.0,8485000.0,,,
June 2019,,22657500.0,8485000.0,,,
September 2019,,22657500.0,8485000.0,,,
December 2019,,22657500.0,8485000.0,,,
March 2020,96935000.0,25731000.0,1515000.0,,,
June 2020,103941000.0,25709000.0,8008000.0,,,
September 2020,,32190000.0,11456000.0,,,
December 2020,,29889000.0,13554000.0,707506000.0,211304000.0,496202000.0
March 2021,130470000.0,31498000.0,16507000.0,,,
June 2021,293050000.0,177810000.0,-105943000.0,829618000.0,336371000.0,493247000.0
September 2021,,60342000.0,11636000.0,731532000.0,233241000.0,498291000.0
December 2021,,65662000.0,19102000.0,749998000.0,246306000.0,503692000.0
March 2022,,64247000.0,11586000.0,774765000.0,268010000.0,506755000.0
June 2022,,68919000.0,7729000.0,883480000.0,317054000.0,566426000.0
