,NetIncomeLoss,Assets
March 2009,-22803250.0,
June 2009,-22803250.0,
September 2009,-22803250.0,
December 2009,-22803250.0,
March 2010,-888000.0,
June 2010,-3849000.0,
September 2010,6050000.0,
December 2010,1912000.0,2461059000.0
March 2011,5105000.0,
June 2011,4634000.0,2462556000.0
September 2011,6276000.0,2521247000.0
December 2011,17762000.0,2429887000.0
March 2012,5789000.0,2409287000.0
June 2012,6034000.0,2408439000.0
September 2012,5944000.0,2475980000.0
December 2012,5739000.0,2488180000.0
