,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2008,56681750.0,31910000.0,,
June 2008,56681750.0,31910000.0,,
September 2008,56681750.0,31910000.0,,
December 2008,56681750.0,31910000.0,,
March 2009,49174000.0,10977000.0,,
June 2009,45503000.0,93190000.0,,
September 2009,49482000.0,23363000.0,,
December 2009,52894000.0,12129000.0,1499662000.0,
March 2010,51653000.0,18554000.0,,
June 2010,52088000.0,30036000.0,1639019000.0,
September 2010,64037000.0,20571000.0,2077684000.0,
December 2010,71919000.0,18468000.0,2097951000.0,
March 2011,73918000.0,12115000.0,2397126000.0,
June 2011,80097000.0,40615000.0,2563209000.0,
September 2011,86634000.0,48100000.0,2474080000.0,
December 2011,79103000.0,32792000.0,2278060000.0,
March 2012,82159000.0,23236000.0,2514041000.0,
June 2012,90184000.0,30335000.0,2715638000.0,
September 2012,109690000.0,14298000.0,3062433000.0,
December 2012,119499000.0,29053000.0,3131865000.0,
March 2013,104840000.0,28689000.0,3480388000.0,
June 2013,111204000.0,42213000.0,3448927000.0,
September 2013,113632000.0,43838000.0,3657457000.0,
December 2013,111048000.0,34468000.0,3433043000.0,
March 2014,120531000.0,36542000.0,3700418000.0,
June 2014,121252000.0,43333000.0,3886652000.0,
September 2014,119604000.0,74443000.0,4579562000.0,
December 2014,150022000.0,47893000.0,4118347000.0,
March 2015,154045000.0,22345000.0,4252977000.0,
June 2015,150735000.0,26492000.0,4179773000.0,
September 2015,158312000.0,41579000.0,4348504000.0,
December 2015,162752000.0,20901000.0,3847909000.0,
March 2016,164801000.0,23086000.0,4143777000.0,
June 2016,182301000.0,12567000.0,4262421000.0,
September 2016,233188000.0,19696000.0,6333690000.0,
December 2016,243042000.0,5288000.0,5997097000.0,
March 2017,230605000.0,29401000.0,6175762000.0,
June 2017,256303000.0,17090000.0,6343751000.0,
September 2017,260279000.0,33971000.0,6541128000.0,
December 2017,264091000.0,87181000.0,6739175000.0,3264566000.0
March 2018,,48633000.0,6755620000.0,3421209000.0
June 2018,,39298000.0,6951977000.0,3671259000.0
September 2018,,56644000.0,7159742000.0,3908678000.0
December 2018,,23720000.0,6770595000.0,3398126000.0
March 2019,,16134000.0,7955242000.0,3645164000.0
June 2019,,31527000.0,8573149000.0,4307735000.0
September 2019,,43078000.0,8541306000.0,4054458000.0
December 2019,,65584000.0,8298418000.0,3842375000.0
March 2020,,-13632000.0,7698155000.0,3311692000.0
June 2020,,12718000.0,7906739000.0,3560845000.0
September 2020,,-58961000.0,8313912000.0,4031089000.0
December 2020,,-224075000.0,8183361000.0,3502847000.0
March 2021,,22479000.0,8316733000.0,3708411000.0
June 2021,,9967000.0,9227610000.0,4093922000.0
September 2021,,51734000.0,9514131000.0,4435754000.0
December 2021,,51113000.0,10306828000.0,5299512000.0
March 2022,,88518000.0,11333392000.0,6337739000.0
June 2022,,34129000.0,12322921000.0,7426034000.0
