,OperatingExpenses,NetIncomeLoss,Assets
March 2013,48945500.0,27328500.0,
June 2013,48945500.0,27328500.0,
September 2013,48945500.0,27328500.0,
December 2013,48945500.0,27328500.0,
March 2014,50864000.0,17911000.0,
June 2014,45347000.0,18018000.0,
September 2014,47951000.0,13641000.0,
December 2014,49074000.0,16202000.0,1741529000.0
March 2015,80101000.0,-11463000.0,1936468000.0
June 2015,47908000.0,16162000.0,1929422000.0
September 2015,45814000.0,18860000.0,1927721000.0
December 2015,51046000.0,15226000.0,1918931000.0
March 2016,49682000.0,18638000.0,1907994000.0
June 2016,46667000.0,33868000.0,1899390000.0
September 2016,46559000.0,19265000.0,1906526000.0
December 2016,50050000.0,19044000.0,1904138000.0
March 2017,56747000.0,50586000.0,2050351000.0
June 2017,60986000.0,13583000.0,2563704000.0
September 2017,60911000.0,17178000.0,2706512000.0
December 2017,66634000.0,-14277000.0,2820808000.0
March 2018,63984000.0,20700000.0,2803378000.0
June 2018,78816000.0,53737000.0,2840555000.0
September 2018,73017000.0,24200000.0,2810847000.0
December 2018,76478000.0,6513000.0,2798994000.0
March 2019,72561000.0,25537000.0,2874427000.0
June 2019,71222000.0,26571000.0,2858419000.0
September 2019,61900000.0,54040000.0,2873878000.0
December 2019,78098000.0,3375000.0,2846358000.0
March 2020,,48980000.0,3143600000.0
June 2020,,31255000.0,3125107000.0
September 2020,,-5605000.0,3134315000.0
December 2020,,18959000.0,2939560000.0
March 2021,,19920000.0,2876882000.0
June 2021,,12547000.0,2865934000.0
September 2021,,27766000.0,2881821000.0
December 2021,,42453000.0,2985116000.0
March 2022,,9486000.0,2961237000.0
June 2022,,11626000.0,2970299000.0
