,NetIncomeLoss,Assets
March 2016,1478000.0,
June 2016,1478000.0,
September 2016,1478000.0,
December 2016,1478000.0,
March 2017,1416000.0,
June 2017,1502000.0,
September 2017,3181000.0,
December 2017,-839000.0,1245794000.0
March 2018,4069000.0,1241833000.0
June 2018,4288000.0,1345672000.0
September 2018,3518000.0,1344197000.0
December 2018,2618000.0,1478395000.0
March 2019,4941000.0,1482470000.0
June 2019,2227000.0,1771727000.0
September 2019,5563000.0,1770710000.0
December 2019,4587000.0,1994177000.0
March 2020,2818000.0,2168814000.0
June 2020,3119000.0,2189831000.0
September 2020,3249000.0,2271731000.0
December 2020,4540000.0,2195666000.0
March 2021,4532000.0,2288203000.0
June 2021,5308000.0,2334472000.0
September 2021,5412000.0,2363816000.0
December 2021,5439000.0,2350697000.0
March 2022,6488000.0,2756012000.0
June 2022,5218000.0,2678029000.0
