,OperatingExpenses,NetIncomeLoss,Assets
March 2010,2794997.0,-2642721.0,
June 2010,2764433.0,-2628564.0,
September 2010,2500597.0,-2223016.0,
December 2010,2514678.0,-2648421.0,31540422.0
March 2011,3174320.0,-1060355.0,
June 2011,2973504.0,-2460201.0,65610974.0
September 2011,3131959.0,-2420537.0,75973342.0
December 2011,3986523.0,-4079956.0,101062915.0
March 2012,5676692.0,-4364206.0,118657367.0
June 2012,4965347.0,-3257262.0,138192404.0
September 2012,6008000.0,-3986784.0,164034340.0
December 2012,6160334.0,-4501748.0,178322436.0
March 2013,5611000.0,-4199450.0,203167153.0
June 2013,19355000.0,-15653000.0,208617000.0
September 2013,9467000.0,-4912000.0,245905000.0
December 2013,10419000.0,-2329000.0,268289000.0
March 2014,11754000.0,-2166000.0,277225000.0
June 2014,16561000.0,714000.0,358451000.0
September 2014,21781000.0,3344000.0,351956000.0
December 2014,33890000.0,-4561000.0,440158000.0
March 2015,38924000.0,-7276000.0,469677000.0
June 2015,55538000.0,-6201000.0,661450000.0
September 2015,62437000.0,-3843000.0,668213000.0
December 2015,73004000.0,-8648000.0,685624000.0
March 2016,73814000.0,-17464000.0,662186000.0
June 2016,63696000.0,-35628000.0,630028000.0
September 2016,41294000.0,-17417000.0,604208000.0
December 2016,75396000.0,-48232000.0,623846000.0
March 2017,54702000.0,-24021000.0,573776000.0
June 2017,72755000.0,-41405000.0,618108000.0
September 2017,55717000.0,-26940000.0,652573000.0
December 2017,48727000.0,-22792000.0,623735000.0
March 2018,41841000.0,-11401000.0,706708000.0
June 2018,44265000.0,-12599000.0,702808000.0
September 2018,40453000.0,-19779000.0,695175000.0
December 2018,17575000.0,3834000.0,753631000.0
March 2019,52762000.0,-22714000.0,863565000.0
June 2019,43470000.0,-569000.0,1043066000.0
September 2019,32563000.0,10769000.0,1077825000.0
December 2019,38386000.0,-1197000.0,1084828000.0
March 2020,-17919000.0,21130000.0,956628000.0
June 2020,8582000.0,17641000.0,948739000.0
September 2020,38694000.0,-2025000.0,931520000.0
December 2020,55312000.0,-18195000.0,947109000.0
March 2021,77984000.0,-44889000.0,895510000.0
June 2021,40518000.0,-5805000.0,935194000.0
September 2021,124826000.0,-88061000.0,836693000.0
December 2021,39568000.0,414000.0,828884000.0
March 2022,1975000.0,36632000.0,869683000.0
June 2022,12576000.0,42665000.0,947950000.0
