,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,24769250.0,15262000.0,,,
June 2009,24769250.0,15262000.0,,,
September 2009,24769250.0,15262000.0,,,
December 2009,24769250.0,15262000.0,,,
March 2010,25928000.0,16578000.0,,,
June 2010,24428000.0,13891000.0,,,
September 2010,28656000.0,17246000.0,,,
December 2010,38358000.0,18348000.0,,1672316000.0,1197645000.0
March 2011,40077000.0,21110000.0,,,
June 2011,37768000.0,18809000.0,,1629176000.0,1163095000.0
September 2011,39474000.0,17166000.0,,1617860000.0,1158452000.0
December 2011,36927000.0,16797000.0,,1868851000.0,1412864000.0
March 2012,47399000.0,22467000.0,,2161743000.0,1354190000.0
June 2012,63462000.0,24036000.0,,1869794000.0,1061920000.0
September 2012,65812000.0,24105000.0,,2207296000.0,1398956000.0
December 2012,66474000.0,25102000.0,,2329752000.0,1506933000.0
March 2013,72777000.0,25663000.0,,2433647000.0,1387783000.0
June 2013,80121000.0,27077000.0,,2223295000.0,1180235000.0
September 2013,79375000.0,27889000.0,,2364641000.0,1319871000.0
December 2013,86874000.0,34862000.0,,2427922000.0,1374311000.0
March 2014,90441000.0,37298000.0,,2306503000.0,1263430000.0
June 2014,87226000.0,31673000.0,,2207882000.0,1153165000.0
September 2014,99245000.0,41408000.0,,2177694000.0,1115714000.0
December 2014,99986000.0,43582000.0,,2039977000.0,961223000.0
March 2015,123220000.0,48786000.0,10890750.0,2568784000.0,958028000.0
June 2015,120842000.0,45391000.0,10890750.0,2781710000.0,967933000.0
September 2015,122788000.0,42480000.0,10890750.0,2714742000.0,910482000.0
December 2015,116096000.0,40386000.0,10890750.0,2663675000.0,867035000.0
March 2016,115834000.0,34984000.0,-7024000.0,2655438000.0,887501000.0
June 2016,117420000.0,36640000.0,-7310000.0,2702969000.0,951223000.0
September 2016,264859000.0,36705000.0,-119551000.0,2384520000.0,853449000.0
December 2016,200628000.0,41344000.0,-65527000.0,2564020000.0,1075466000.0
March 2017,94399000.0,36787000.0,22946000.0,2328329000.0,856065000.0
June 2017,110489000.0,34679000.0,2374000.0,2197580000.0,730780000.0
September 2017,115731000.0,40134000.0,14878000.0,2148178000.0,722930000.0
December 2017,142649000.0,43433000.0,18554000.0,2320169000.0,878135000.0
March 2018,65123000.0,39366000.0,59042000.0,2355184000.0,936180000.0
June 2018,121642000.0,39954000.0,6413000.0,2278957000.0,877877000.0
September 2018,126830000.0,42127000.0,-14080000.0,2575330000.0,1018861000.0
December 2018,139643000.0,49555000.0,52530000.0,2424291000.0,874908000.0
March 2019,127070000.0,41090000.0,7126000.0,2845990000.0,1009184000.0
June 2019,129268000.0,40968000.0,14489000.0,2763915000.0,931408000.0
September 2019,136892000.0,45333000.0,15080000.0,2678245000.0,871382000.0
December 2019,130319000.0,43546000.0,-828000.0,2808427000.0,1004512000.0
March 2020,126931000.0,40923000.0,3276000.0,2461185000.0,679002000.0
June 2020,139357000.0,59017000.0,76262000.0,2522278000.0,768976000.0
September 2020,129059000.0,43218000.0,18230000.0,2486304000.0,737154000.0
December 2020,133525000.0,49375000.0,4442000.0,2540500000.0,781430000.0
March 2021,129100000.0,46324000.0,-4297000.0,2684084000.0,925019000.0
June 2021,145053000.0,54031000.0,12139000.0,2709819000.0,958948000.0
September 2021,149375000.0,54674000.0,33637000.0,2676991000.0,924151000.0
December 2021,153517000.0,57849000.0,19317000.0,2831165000.0,1065085000.0
March 2022,153102000.0,56281000.0,30485000.0,3153072000.0,1200401000.0
June 2022,94663000.0,60870000.0,162807000.0,3009568000.0,1077205000.0
