,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,27965750.0,3068750.0,,
September 2009,27965750.0,3068750.0,,
December 2009,27965750.0,3068750.0,,
March 2010,27965750.0,3068750.0,,
June 2010,25113000.0,3806000.0,,
September 2010,30240000.0,8061000.0,,
December 2010,27616000.0,3897000.0,,
March 2011,32729000.0,10821000.0,,
June 2011,33134000.0,6794000.0,355486000.0,190274000.0
September 2011,33772000.0,10342000.0,348538000.0,181203000.0
December 2011,33210000.0,2011000.0,363926000.0,196456000.0
March 2012,39621000.0,13764000.0,381869000.0,195535000.0
June 2012,37074000.0,7561000.0,403788000.0,218675000.0
September 2012,39928000.0,13936000.0,407317000.0,217188000.0
December 2012,38278000.0,-535000.0,468730000.0,255339000.0
March 2013,43075000.0,11474000.0,447137000.0,234098000.0
June 2013,41335000.0,4510000.0,460203000.0,246918000.0
September 2013,43422000.0,14425000.0,465390000.0,239242000.0
December 2013,40725000.0,-1010000.0,487966000.0,259083000.0
March 2014,45973000.0,11930000.0,467497000.0,235400000.0
June 2014,44502000.0,7031000.0,484941000.0,248814000.0
September 2014,50168000.0,17366000.0,480399000.0,243531000.0
December 2014,43786000.0,304000.0,533703000.0,299560000.0
March 2015,46344000.0,3306000.0,483551000.0,252139000.0
June 2015,53444000.0,13915000.0,523833000.0,288696000.0
September 2015,62242000.0,2547000.0,784668000.0,301256000.0
December 2015,26957000.0,5465000.0,819868000.0,342152000.0
March 2016,73362000.0,-6434000.0,1180554000.0,509764000.0
June 2016,82501000.0,7356000.0,1223024000.0,480003000.0
September 2016,80749000.0,-4221000.0,1182422000.0,428337000.0
December 2016,87361000.0,-9377000.0,1147418000.0,401357000.0
March 2017,89313000.0,-9508000.0,1113918000.0,369764000.0
June 2017,91065000.0,-11086000.0,1126577000.0,385229000.0
September 2017,85179000.0,-83528000.0,1047490000.0,383921000.0
December 2017,82834000.0,-39000.0,1055835000.0,397060000.0
March 2018,89659000.0,-17845000.0,1041155000.0,389639000.0
June 2018,93174000.0,-31341000.0,1058090000.0,421378000.0
September 2018,87786000.0,-23526000.0,1022575000.0,394555000.0
December 2018,90073000.0,3985000.0,977821000.0,354956000.0
March 2019,82267000.0,-24228000.0,1018116000.0,333428000.0
June 2019,81593000.0,6102000.0,1031877000.0,352218000.0
September 2019,84647000.0,-7057000.0,1015420000.0,342966000.0
December 2019,79707000.0,-7234000.0,985217000.0,317578000.0
March 2020,78444000.0,-199727000.0,787538000.0,323992000.0
June 2020,58882000.0,-13528000.0,739192000.0,281728000.0
September 2020,61089000.0,-9073000.0,752863000.0,304546000.0
December 2020,62505000.0,-14875000.0,730975000.0,283732000.0
March 2021,66124000.0,-34291000.0,736186000.0,294232000.0
June 2021,68478000.0,-17493000.0,806360000.0,371412000.0
September 2021,67553000.0,-91182000.0,685431000.0,321152000.0
December 2021,70714000.0,-43053000.0,704485000.0,353058000.0
March 2022,71285000.0,-32462000.0,716035000.0,368056000.0
June 2022,72733000.0,-21552000.0,723796000.0,393808000.0
