,OperatingExpenses,NetIncomeLoss,Assets
March 2012,50464750.0,18982000.0,3297513000.0
June 2012,50464750.0,2268000.0,3299034000.0
September 2012,50464750.0,8065000.0,3406834000.0
December 2012,50464750.0,-32792000.0,3502668000.0
March 2013,52283000.0,24593000.0,3415856000.0
June 2013,54711000.0,33638000.0,3386612000.0
September 2013,52097000.0,10571000.0,3345878000.0
December 2013,57336000.0,9152000.0,3354659000.0
March 2014,58843000.0,26276000.0,3380351000.0
June 2014,59151000.0,-2411000.0,3353565000.0
September 2014,59826000.0,18307000.0,3320416000.0
December 2014,54192000.0,6725000.0,3256779000.0
March 2015,52935000.0,8006000.0,3299757000.0
June 2015,54373000.0,27054000.0,3311552000.0
September 2015,59003000.0,16961000.0,3308728000.0
December 2015,56503000.0,13432000.0,3375903000.0
March 2016,59238000.0,21066000.0,3371461000.0
June 2016,59690000.0,21582000.0,3406470000.0
September 2016,57576000.0,12561000.0,3394911000.0
December 2016,59920000.0,17631000.0,3494604000.0
