,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2017,900.0,-900.0,,
June 2017,232.0,1868.0,,
September 2017,7493.0,307.0,,
December 2017,7225.0,112.0,14750.0,14550.0
March 2018,3708.0,1258.0,16542.0,16392.0
June 2018,6615.0,785.0,17927.0,17299.0
September 2018,3251.0,147.0,47676.0,47162.0
December 2018,4381.0,-192.0,47695.0,47295.0
March 2019,25410.0,-23610.0,24085.0,23742.0
June 2019,8422.0,-7422.0,14353.0,13067.0
September 2019,2412.0,88.0,14441.0,13322.0
December 2019,5636.0,-5436.0,8480.0,7444.0
March 2020,67044.0,-67044.0,1036.0,
June 2020,44690.0,-40190.0,9278.0,0.0
September 2020,9744.0,-9722.0,3300.0,0.0
December 2020,2967.0,-717.0,4500.0,4500.0
March 2021,3340.0,-3340.0,4500.0,4500.0
June 2021,12509.0,96515.0,4000.0,4000.0
September 2021,98147.0,-98147.0,4000.0,4000.0
December 2021,254378.0,-264858.0,1488919.0,1488919.0
March 2022,277602.0,-277602.0,1400607.0,1400607.0
June 2022,182975.0,-194194.0,1357808.0,1357808.0
