,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,206398.0,199612.0,-122708.0,,
June 2010,214633.0,199104.0,-224304.0,,
September 2010,233022.0,225711.0,238255.0,,
December 2010,355902.0,343592.0,-964281.0,273014.0,34224.0
March 2011,324003.0,308859.0,-267036.0,,
June 2011,205254.0,192955.0,-169964.0,532451.0,269997.0
September 2011,365369.0,352683.0,361621.0,531612.0,265708.0
December 2011,512107.0,495923.0,-1285106.0,296917.0,27034.0
March 2012,310652.0,292933.0,-336903.0,335373.0,54800.0
June 2012,323911.0,306016.0,-332445.0,358079.0,73120.0
September 2012,324924.0,316856.0,-288906.0,384471.0,102547.0
December 2012,630163.0,622003.0,-494167.0,754247.0,498235.0
March 2013,159653.0,151518.0,-296847.0,489827.0,224414.0
June 2013,253675.0,244628.0,-392808.0,735938.0,414500.0
September 2013,229845.0,220021.0,-340103.0,1098536.0,748955.0
December 2013,180877.0,170685.0,-422663.0,874051.0,549108.0
March 2014,181957.0,173111.0,-345249.0,687984.0,359439.0
June 2014,222286.0,212785.0,-394984.0,491854.0,172335.0
September 2014,382781.0,373101.0,-566080.0,675187.0,362416.0
December 2014,407649.0,395255.0,-620020.0,646054.0,290359.0
March 2015,366494.0,352225.0,-503711.0,501937.0,154785.0
June 2015,307421.0,292944.0,-504847.0,473940.0,141265.0
September 2015,270067.0,255436.0,-481256.0,415773.0,97729.0
December 2015,254302.0,239671.0,-500397.0,400530.0,97117.0
March 2016,337787.0,323310.0,-629353.0,384426.0,95490.0
June 2016,201509.0,187033.0,-463932.0,370626.0,96167.0
September 2016,185952.0,171574.0,-483990.0,350702.0,90620.0
December 2016,188291.0,173974.0,-473572.0,339597.0,93832.0
March 2017,165177.0,151169.0,-478984.0,321834.0,90077.0
June 2017,313549.0,299279.0,-672256.0,530540.0,300042.0
September 2017,198042.0,183522.0,-552269.0,590424.0,373520.0
December 2017,274105.0,262480.0,-123299.0,632189.0,315875.0
March 2018,182325.0,172695.0,96530.0,426026.0,229310.0
June 2018,144546.0,135012.0,-396664.0,395346.0,198268.0
September 2018,153761.0,143778.0,636103.0,228076.0,40980.0
December 2018,165949.0,156124.0,158342.0,220388.0,41503.0
March 2019,154083.0,144432.0,-343099.0,204451.0,34291.0
June 2019,145440.0,135461.0,-583011.0,211147.0,27573.0
September 2019,147970.0,137785.0,-348742.0,208078.0,34689.0
December 2019,117899.0,108098.0,-1702131.0,181762.0,16377.0
March 2020,146044.0,136324.0,-430084.0,174773.0,18238.0
June 2020,132732.0,122771.0,-312793.0,216565.0,56188.0
September 2020,125438.0,121146.0,-409759.0,184096.0,25917.0
December 2020,125007.0,116958.0,-294976.0,200244.0,50114.0
March 2021,119878.0,115627.0,-435505.0,168746.0,22417.0
June 2021,127579.0,123282.0,-268514.0,230798.0,68352.0
September 2021,119274.0,114578.0,-203352.0,215771.0,58021.0
December 2021,105315.0,100620.0,-165382.0,227299.0,74244.0
March 2022,138011.0,133418.0,-214519.0,183588.0,35126.0
June 2022,119010.0,114332.0,-191723.0,320590.0,174801.0
