,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,600500.0,13865750.0,2607250.0,,
September 2009,600500.0,13865750.0,2607250.0,,
December 2009,600500.0,13865750.0,2607250.0,,
March 2010,600500.0,13865750.0,2607250.0,,
June 2010,555000.0,15479000.0,1592000.0,,
September 2010,569000.0,15615000.0,5678000.0,,
December 2010,514000.0,16005000.0,2443000.0,,
March 2011,512000.0,18884000.0,6718000.0,,
June 2011,589000.0,19381000.0,3228000.0,248637000.0,106779000.0
September 2011,602000.0,19378000.0,7956000.0,248517000.0,97530000.0
December 2011,578000.0,20806000.0,3037000.0,287562000.0,132383000.0
March 2012,290000.0,23533000.0,7132000.0,300732000.0,127039000.0
June 2012,517000.0,23492000.0,4281000.0,329816000.0,133623000.0
September 2012,530000.0,23362000.0,9163000.0,304823000.0,113777000.0
December 2012,754000.0,27209000.0,2751000.0,381027000.0,134954000.0
March 2013,646000.0,27729000.0,-4549000.0,396914000.0,144369000.0
June 2013,643000.0,28699000.0,5641000.0,376660000.0,139637000.0
September 2013,786000.0,29849000.0,9257000.0,372668000.0,137688000.0
December 2013,757000.0,31794000.0,1201000.0,415866000.0,165073000.0
March 2014,809000.0,33348000.0,6419000.0,426717000.0,166436000.0
June 2014,649000.0,35220000.0,1666000.0,443972000.0,175129000.0
September 2014,629000.0,37180000.0,10427000.0,511254000.0,183646000.0
December 2014,644000.0,32758000.0,1817000.0,532071000.0,215986000.0
March 2015,599000.0,38820000.0,2171000.0,477329000.0,171422000.0
June 2015,621000.0,35836000.0,6872000.0,471727000.0,171466000.0
September 2015,601000.0,34008000.0,11425000.0,465916000.0,171254000.0
December 2015,677000.0,33747000.0,3593000.0,480064000.0,186425000.0
March 2016,662000.0,35053000.0,3447000.0,463957000.0,174581000.0
June 2016,623000.0,37217000.0,2761000.0,482675000.0,187946000.0
September 2016,643000.0,34995000.0,7238000.0,468281000.0,177714000.0
December 2016,311000.0,18846000.0,963000.0,492166000.0,200957000.0
March 2017,643000.0,37302000.0,1692000.0,469730000.0,177174000.0
June 2017,552000.0,37973000.0,2217000.0,481227000.0,183480000.0
September 2017,555000.0,38217000.0,-6968000.0,484422000.0,194366000.0
December 2017,522000.0,38333000.0,884000.0,554441000.0,195008000.0
March 2018,756000.0,39034000.0,2907000.0,560241000.0,201198000.0
June 2018,913000.0,41267000.0,6000000.0,543989000.0,191305000.0
September 2018,745000.0,41931000.0,-1011000.0,548148000.0,199434000.0
December 2018,896000.0,44120000.0,-1061000.0,694037000.0,202791000.0
March 2019,857000.0,41763000.0,-5293000.0,725437000.0,197705000.0
June 2019,754000.0,41923000.0,7431000.0,733473000.0,197994000.0
September 2019,650000.0,42328000.0,3093000.0,728027000.0,192950000.0
December 2019,784000.0,42607000.0,829000.0,719878000.0,179155000.0
March 2020,824000.0,41558000.0,-98509000.0,583545000.0,168818000.0
June 2020,708000.0,37607000.0,-2656000.0,567678000.0,153598000.0
September 2020,638000.0,37113000.0,1523000.0,580775000.0,167807000.0
December 2020,722000.0,40879000.0,181000.0,583313000.0,162588000.0
March 2021,727000.0,39639000.0,-5362000.0,584401000.0,169969000.0
June 2021,620000.0,39719000.0,5937000.0,587381000.0,171508000.0
September 2021,595000.0,39221000.0,3380000.0,587228000.0,179979000.0
December 2021,576000.0,42755000.0,-94000.0,562195000.0,161338000.0
March 2022,551000.0,42036000.0,-5363000.0,568228000.0,171304000.0
June 2022,522000.0,40676000.0,4643000.0,555542000.0,172916000.0
