,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2007,470359.63636363635,168046.52631578947,-56210.0,,,
September 2007,470359.63636363635,168046.52631578947,-81986.0,,,
December 2007,470359.63636363635,168046.52631578947,-143201.0,,,
March 2008,470359.63636363635,168046.52631578947,-226206.0,,,
June 2008,470359.63636363635,168046.52631578947,-496256.0,,,
September 2008,470359.63636363635,168046.52631578947,-239049.0,,,
December 2008,470359.63636363635,168046.52631578947,-1891256.0,,,
March 2009,470359.63636363635,168046.52631578947,-596694.0,,,
June 2009,470359.63636363635,168046.52631578947,-533049.0,,,
September 2009,470359.63636363635,168046.52631578947,-407200.0,,,
December 2009,470359.63636363635,168046.52631578947,-432795.0,,,
March 2010,459167.0,168046.52631578947,-458877.5,,,
June 2010,459167.0,168046.52631578947,-458877.5,,,
September 2010,501288.0,168046.52631578947,-501337.0,,,
December 2010,906807.0,168046.52631578947,-662408.0,3108504.0,644437.0,
March 2011,592737.0,168046.52631578947,-592726.0,,,
June 2011,463768.0,168046.52631578947,-462748.0,,,
September 2011,504489.0,168046.52631578947,-503819.0,3404437.0,1035312.0,
December 2011,804621.0,168046.52631578947,-9548746.0,3231105.0,1153691.0,
March 2012,522627.0,283178.0,-522227.0,2708458.0,654153.0,
June 2012,787782.0,283178.0,-787838.0,2165208.0,504406.0,
September 2012,840489.0,283178.0,-840552.0,2070056.0,457757.0,
December 2012,431781.0,283178.0,-431920.0,2343764.0,771621.0,
March 2013,655910.0,401099.0,-656002.0,1970618.0,438631.0,
June 2013,428646.0,156036.0,-427244.0,3744647.0,2252817.0,
September 2013,1393728.0,568576.0,-1393207.0,,,
December 2013,790956.0,393174.0,-789560.0,5078831.0,3667313.0,0.0
March 2014,510210.0,107641.0,-504876.0,18597665.0,17226303.0,
June 2014,1274801.0,517040.0,-1268777.0,17365242.0,16034036.0,
September 2014,1154108.0,424521.0,-1148409.0,16284519.0,14927346.0,66124.0
December 2014,1603127.0,1630439.0,-1597887.0,15477978.0,14113959.0,
March 2015,1379000.0,592481.0,-1374638.0,14248879.0,12935300.0,
June 2015,1131000.0,564350.0,-1126000.0,13292596.0,12029457.0,
September 2015,1512390.0,992446.0,-1508000.0,11672665.0,10459967.0,
December 2015,1463000.0,870750.0,-1458000.0,10755256.0,9592999.0,
March 2016,1869000.0,1020000.0,-1867000.0,8946000.0,7834000.0,
June 2016,1944000.0,1187000.0,-1942000.0,7140000.0,6079000.0,
September 2016,2994000.0,2313000.0,-1570000.0,13442000.0,12407000.0,
December 2016,1681000.0,954000.0,-1371000.0,12196000.0,10653000.0,
March 2017,1996000.0,1026000.0,-397000.0,10111000.0,8350000.0,
June 2017,2325000.0,1480000.0,-1985000.0,9431000.0,7785000.0,
September 2017,2476000.0,1583000.0,-2474000.0,7316000.0,5787000.0,
December 2017,2206000.0,1391000.0,-2167000.0,8858000.0,7435000.0,
March 2018,1919000.0,932000.0,-1916000.0,7204000.0,5870000.0,
June 2018,1679000.0,827000.0,-1677000.0,5742000.0,4514000.0,
September 2018,3082000.0,2342000.0,-3081000.0,3945000.0,2824000.0,
December 2018,1910000.0,502000.0,-1909000.0,2335000.0,1929000.0,
March 2019,1520000.0,398000.0,-1512000.0,21319000.0,20866000.0,
June 2019,2489000.0,1523000.0,-2456000.0,19319000.0,18605000.0,
September 2019,2271000.0,1375000.0,-2242000.0,17595000.0,16886000.0,
December 2019,2413000.0,1289000.0,-2389000.0,22660000.0,21990000.0,
March 2020,3344000.0,2008000.0,-3324000.0,19826000.0,19193000.0,
June 2020,2043000.0,1030000.0,-2040000.0,17520000.0,16924000.0,
September 2020,2970000.0,2000000.0,-2968000.0,14873000.0,14315000.0,
December 2020,2551000.0,1540000.0,-2550000.0,16475000.0,15956000.0,
March 2021,2448000.0,1261000.0,-2447000.0,33099000.0,32618000.0,
June 2021,1809000.0,760000.0,-1808000.0,31127000.0,30639000.0,
September 2021,2069000.0,981000.0,-2069000.0,30680000.0,30233000.0,
December 2021,4117000.0,2908000.0,-4116000.0,26568000.0,26140000.0,
March 2022,3359000.0,2098000.0,-3359000.0,24078000.0,23610000.0,
June 2022,3010000.0,1851000.0,-3008000.0,21009000.0,20563000.0,
