,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,,0.0,,,
June 2010,,,0.0,,,
September 2010,,,0.0,,,
December 2010,,,0.0,0.0,0.0,
March 2011,,,-11707.5,,,
June 2011,,,-11707.5,,,
September 2011,,,-11707.5,0.0,,
December 2011,,,-11707.5,0.0,0.0,
March 2012,,,-14050.0,,,
June 2012,,,-12050.0,0.0,0.0,
September 2012,,,-12050.0,0.0,0.0,
December 2012,,,-12550.0,0.0,0.0,
March 2013,10300.0,,-14500.0,0.0,0.0,
June 2013,10300.0,,-12300.0,0.0,0.0,
September 2013,10300.0,,-12300.0,0.0,0.0,
December 2013,10300.0,,-12300.0,0.0,0.0,
March 2014,7750.0,0.0,-10121.0,0.0,0.0,
June 2014,6500.0,0.0,-6807.0,0.0,0.0,
September 2014,0.0,0.0,-15742.0,0.0,0.0,
December 2014,13875.0,0.0,-72379.0,41518.0,1000.0,
March 2015,-178725.0,0.0,-236947.0,554564.0,554564.0,
June 2015,388390.0,-237095.0,-390606.0,467380.0,467380.0,
September 2015,-6578915.0,-252498.0,-7243711.0,482101.0,458841.0,
December 2015,-1667745.0,-250604.0,-885003.0,162366.0,141246.0,
March 2016,-1902868.0,-103348.0,-1900230.0,113380.0,,
June 2016,-1161218.0,-192002.0,-1187974.0,300706.0,282971.0,
September 2016,-733275.0,-155338.0,-675371.0,95062.0,77334.0,
December 2016,-1597374.0,-1194180.0,-2045350.0,57570.0,13842.0,
March 2017,337052.0,178887.0,-557887.0,176299.0,134512.0,
June 2017,484376.0,170934.0,-1136721.0,,,
September 2017,30885.0,9779.0,-57654.0,58894.0,34659.0,
December 2017,-2118703.0,-714409.0,178356.0,29530.0,15181.0,
March 2018,1428294.0,54011.0,-20802376.0,,,
June 2018,623469.0,266954.0,-3239229.0,1167102.0,1167102.0,
September 2018,283706.0,107971.0,-543572.0,834354.0,834354.0,
December 2018,-4899721.0,361477.0,-421309.0,158000.0,558677.0,
March 2019,200623.0,36000.0,-84658.0,460809.0,460809.0,
June 2019,265342.0,16039.0,-203000.0,252243.0,252243.0,
September 2019,329000.0,82000.0,-284000.0,235000.0,230000.0,
December 2019,415035.0,98961.0,-545342.0,230000.0,225000.0,5000.0
March 2020,136250.0,59000.0,174000.0,160000.0,160000.0,
June 2020,136250.0,0.0,93000.0,97000.0,97000.0,
September 2020,136250.0,0.0,-44000.0,89000.0,89000.0,
December 2020,136250.0,49000.0,-666000.0,225000.0,225000.0,
March 2021,98750.0,16000.0,80000.0,196000.0,196000.0,
June 2021,98750.0,12000.0,-79000.0,192000.0,192000.0,
September 2021,98750.0,19000.0,-97000.0,180000.0,180000.0,
December 2021,98750.0,17000.0,-290000.0,156000.0,156000.0,
March 2022,,14000.0,-169000.0,115000.0,115000.0,
June 2022,,14000.0,-168000.0,73000.0,73000.0,
