,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,,,-25.0,,
September 2009,,,-25.0,,
December 2009,,,-25.0,,
March 2010,,,-25.0,,
June 2010,2512.0,3920.0,-3920.0,,
September 2010,2512.0,551.0,-551.0,,
December 2010,2512.0,2788.5,-2788.5,,
March 2011,2512.0,2788.5,-2788.5,,
June 2011,7013.0,7013.0,-7013.0,,
September 2011,7694.0,7694.0,-7694.0,,
December 2011,11545.5,10924.0,-10924.0,,
March 2012,11545.5,12167.0,-12167.0,,
June 2012,2306.0,2306.0,-2306.0,,
September 2012,7848.0,7848.0,-7848.0,,
December 2012,,172737.0,-177186.0,,
