,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,,758250000.0,,
June 2007,,758250000.0,,
September 2007,,758250000.0,,
December 2007,,758250000.0,,
March 2008,174500000.0,730000000.0,,
June 2008,174500000.0,882000000.0,,
September 2008,174500000.0,782000000.0,,
December 2008,174500000.0,823000000.0,33439000000.0,10683000000.0
March 2009,181000000.0,666000000.0,,
June 2009,181000000.0,734000000.0,34788000000.0,11913000000.0
September 2009,181000000.0,797000000.0,35742000000.0,12443000000.0
December 2009,181000000.0,827000000.0,35111000000.0,12477000000.0
March 2010,159500000.0,533000000.0,36287000000.0,13919000000.0
June 2010,159500000.0,825000000.0,36239000000.0,14212000000.0
September 2010,159500000.0,560000000.0,35551000000.0,13939000000.0
December 2010,159500000.0,961000000.0,35113000000.0,12893000000.0
March 2011,146250000.0,530000000.0,36677000000.0,14743000000.0
June 2011,146250000.0,742000000.0,35718000000.0,13954000000.0
September 2011,146250000.0,700000000.0,36187000000.0,14669000000.0
December 2011,146250000.0,683000000.0,37908000000.0,14094000000.0
March 2012,154000000.0,668000000.0,38340000000.0,14561000000.0
June 2012,154000000.0,781000000.0,38386000000.0,14800000000.0
September 2012,154000000.0,727000000.0,39321000000.0,15791000000.0
December 2012,154000000.0,569000000.0,38657000000.0,13855000000.0
March 2013,174250000.0,761000000.0,39580000000.0,14872000000.0
June 2013,174250000.0,859000000.0,38947000000.0,14379000000.0
September 2013,174250000.0,873000000.0,38907000000.0,14119000000.0
December 2013,174250000.0,488000000.0,36188000000.0,13329000000.0
March 2014,187750000.0,933000000.0,36919000000.0,14234000000.0
June 2014,187750000.0,889000000.0,37250000000.0,14163000000.0
September 2014,187750000.0,888000000.0,36933000000.0,13684000000.0
December 2014,187750000.0,904000000.0,37073000000.0,12329000000.0
March 2015,204250000.0,878000000.0,39752000000.0,15218000000.0
June 2015,204250000.0,929000000.0,39848000000.0,15287000000.0
September 2015,204250000.0,865000000.0,39617000000.0,15055000000.0
December 2015,204250000.0,933000000.0,49304000000.0,14573000000.0
March 2016,247000000.0,898000000.0,50158000000.0,15767000000.0
June 2016,247000000.0,1021000000.0,50408000000.0,16073000000.0
September 2016,247000000.0,2395000000.0,48739000000.0,17110000000.0
December 2016,247000000.0,988000000.0,47806000000.0,15108000000.0
March 2017,300000000.0,763000000.0,48836000000.0,16586000000.0
June 2017,300000000.0,955000000.0,48711000000.0,16566000000.0
September 2017,300000000.0,963000000.0,48946000000.0,17208000000.0
December 2017,300000000.0,-642000000.0,46521000000.0,17461000000.0
March 2018,325000000.0,1157000000.0,46634000000.0,17816000000.0
June 2018,325000000.0,1163000000.0,45125000000.0,16504000000.0
September 2018,325000000.0,1473000000.0,45495000000.0,16859000000.0
December 2018,325000000.0,1253000000.0,44876000000.0,16103000000.0
March 2019,325000000.0,1704000000.0,47684000000.0,18031000000.0
June 2019,325000000.0,1420000000.0,47840000000.0,18100000000.0
September 2019,325000000.0,1608000000.0,49275000000.0,19803000000.0
December 2019,325000000.0,1498000000.0,47528000000.0,17095000000.0
March 2020,325000000.0,1717000000.0,49248000000.0,19222000000.0
June 2020,325000000.0,1626000000.0,49603000000.0,19570000000.0
September 2020,325000000.0,1698000000.0,50773000000.0,20290000000.0
December 2020,325000000.0,1792000000.0,50710000000.0,19378000000.0
March 2021,375000000.0,1837000000.0,51437000000.0,20252000000.0
June 2021,375000000.0,1815000000.0,52099000000.0,20674000000.0
September 2021,375000000.0,614000000.0,51843000000.0,21357000000.0
December 2021,375000000.0,2049000000.0,50873000000.0,19815000000.0
March 2022,,1733000000.0,51510000000.0,20390000000.0
June 2022,,309000000.0,51758000000.0,20973000000.0
