,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,658000.0,47000.0,611000.0,-850000.0,,,
June 2010,658000.0,47000.0,611000.0,-850000.0,,,
September 2010,654000.0,66000.0,588000.0,-633000.0,,,
December 2010,473000.0,19000.0,454000.0,-662000.0,185000.0,137000.0,48000.0
March 2011,1853000.0,21000.0,1832000.0,-1923000.0,,,
June 2011,467000.0,28000.0,439000.0,-662000.0,,,
September 2011,535000.0,0.0,535000.0,23000.0,371000.0,343000.0,28000.0
December 2011,1051000.0,-32000.0,663000.0,-1138000.0,129000.0,104000.0,25000.0
March 2012,397000.0,0.0,396000.0,-615000.0,166000.0,144000.0,22000.0
June 2012,1031000.0,0.0,1031000.0,-2395000.0,,,
September 2012,1438000.0,0.0,1438000.0,-1400000.0,88000.0,73000.0,15000.0
December 2012,896000.0,0.0,497000.0,-761000.0,226000.0,202000.0,24000.0
March 2013,366000.0,0.0,366000.0,468000.0,118000.0,94000.0,24000.0
June 2013,118000.0,0.0,118000.0,-319000.0,154000.0,131000.0,23000.0
September 2013,201000.0,0.0,200000.0,-319000.0,62000.0,40000.0,22000.0
December 2013,250000.0,0.0,251000.0,-331000.0,147000.0,125000.0,22000.0
March 2014,101000.0,0.0,101000.0,-371000.0,103000.0,77000.0,26000.0
June 2014,112000.0,0.0,112000.0,-262000.0,52000.0,32000.0,20000.0
September 2014,547000.0,0.0,547000.0,-4220000.0,710000.0,690000.0,20000.0
December 2014,1640000.0,0.0,1640000.0,-18636000.0,888000.0,882000.0,6000.0
March 2015,1818000.0,250000.0,1568000.0,-20516000.0,1425000.0,1420000.0,5000.0
June 2015,1451000.0,0.0,1451000.0,26860000.0,132000.0,127000.0,5000.0
September 2015,2777000.0,225000.0,2552000.0,-1692000.0,49000.0,44000.0,5000.0
December 2015,2908000.0,525000.0,2383000.0,-37378000.0,54000.0,49000.0,5000.0
March 2016,3901000.0,225000.0,3676000.0,25949000.0,37000.0,32000.0,5000.0
June 2016,2121000.0,250000.0,1871000.0,1543000.0,362000.0,357000.0,5000.0
September 2016,2530000.0,250000.0,2280000.0,-3630000.0,160000.0,156000.0,4000.0
December 2016,822000.0,250000.0,572000.0,-2829000.0,25000.0,21000.0,4000.0
March 2017,1538000.0,144000.0,1394000.0,-2315000.0,238000.0,235000.0,3000.0
June 2017,1285000.0,241000.0,1044000.0,-2830000.0,42000.0,39000.0,3000.0
September 2017,126856000.0,526000.0,126330000.0,-130625000.0,256520000.0,2732000.0,253788000.0
December 2017,5891000.0,157000.0,5734000.0,-7477000.0,254368000.0,576000.0,253792000.0
March 2018,7160000.0,3473000.0,3687000.0,-10091000.0,257333000.0,2870000.0,254463000.0
June 2018,5157000.0,3251000.0,1906000.0,-9081000.0,255014000.0,1096000.0,253918000.0
September 2018,234660000.0,1111000.0,5035000.0,-235783000.0,26536000.0,1247000.0,25289000.0
December 2018,3092000.0,1232000.0,1859000.0,-4231000.0,25399000.0,90000.0,25309000.0
March 2019,4056000.0,834000.0,3222000.0,-4510000.0,25539000.0,78000.0,25461000.0
June 2019,2279000.0,154000.0,2125000.0,-2789000.0,25707000.0,286000.0,25421000.0
September 2019,8855000.0,671000.0,3585000.0,-29878000.0,482000.0,337000.0,145000.0
December 2019,866000.0,8000.0,858000.0,-1470000.0,396000.0,274000.0,122000.0
March 2020,1070000.0,324000.0,746000.0,-1708000.0,295000.0,188000.0,107000.0
June 2020,1558000.0,12000.0,1546000.0,-17422000.0,1063000.0,971000.0,92000.0
September 2020,1945000.0,84000.0,2029000.0,-11519000.0,917000.0,833000.0,
