,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,,-4984.0,,
June 2020,,-8483687.0,519261030.0,1761030.0
September 2020,,-173155.0,518646441.0,1146441.0
December 2020,,-21252922.0,518553433.0,1053433.0
March 2021,6950000.0,20557534.0,517988612.0,488612.0
June 2021,6277000.0,-2695148.0,517779069.0,279069.0
September 2021,,6099689.0,517798982.0,298982.0
December 2021,,-2935312.0,517620230.0,120230.0
March 2022,14981000.0,-29991000.0,1660990000.0,161517000.0
June 2022,16167000.0,-29198000.0,1617249000.0,146267000.0
