,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2016,129364000.0,14723750.0,,,
June 2016,129364000.0,14723750.0,,,
September 2016,129364000.0,14723750.0,,,
December 2016,129364000.0,14723750.0,,,
March 2017,151034000.0,40310000.0,,,
June 2017,151034000.0,2729000.0,,,
September 2017,151034000.0,-8495000.0,,,
December 2017,151034000.0,-90167000.0,3039746000.0,269936000.0,2769810000.0
March 2018,195884000.0,41537000.0,3029339000.0,241694000.0,2787645000.0
June 2018,116298000.0,-998000.0,2986760000.0,180844000.0,2805916000.0
September 2018,97350000.0,-11794000.0,3081407000.0,218159000.0,2863248000.0
December 2018,164449000.0,35824000.0,3242662000.0,295921000.0,2946741000.0
March 2019,209303000.0,43201000.0,3191117000.0,272109000.0,2919008000.0
June 2019,107345000.0,1095000.0,3238131000.0,239058000.0,2999073000.0
September 2019,99951000.0,-19301000.0,3251618000.0,202727000.0,3048891000.0
December 2019,186299000.0,36740000.0,3428454000.0,293692000.0,3134762000.0
March 2020,208705000.0,47498000.0,4001527000.0,720267000.0,3281260000.0
June 2020,126029000.0,-4852000.0,3641347000.0,316436000.0,3324911000.0
September 2020,104872000.0,-17912000.0,3618097000.0,242848000.0,3375249000.0
December 2020,185722000.0,52047000.0,3756379000.0,323245000.0,3433134000.0
March 2021,221240000.0,59517000.0,3758625000.0,302792000.0,3455833000.0
June 2021,136293000.0,-724000.0,3783500000.0,273841000.0,3509659000.0
September 2021,115838000.0,-20655000.0,3929225000.0,358179000.0,3571046000.0
December 2021,223912000.0,40528000.0,4064604000.0,437276000.0,3627328000.0
March 2022,262663000.0,56239000.0,4054634000.0,391365000.0,3663269000.0
June 2022,181421000.0,1715000.0,4100518000.0,357994000.0,3742524000.0
