,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2008,1767250.0,13921500.0,,
December 2008,1767250.0,13921500.0,,
March 2009,1767250.0,13921500.0,,
June 2009,1767250.0,13921500.0,,
September 2009,2125250.0,12976000.0,,
December 2009,2125250.0,26948000.0,,
March 2010,2125250.0,16167000.0,,
June 2010,2125250.0,11650000.0,477889000.0,203002000.0
September 2010,2782000.0,10781000.0,499748000.0,214023000.0
December 2010,2782000.0,34014000.0,495764000.0,210517000.0
March 2011,2782000.0,22917000.0,529244000.0,245232000.0
June 2011,2782000.0,14397000.0,555900000.0,272291000.0
September 2011,4926750.0,8172000.0,468978000.0,193972000.0
December 2011,4926750.0,31697000.0,590351000.0,123662000.0
March 2012,4926750.0,274000.0,587967000.0,103488000.0
June 2012,4926750.0,3851000.0,592429000.0,115598000.0
September 2012,6172500.0,-1696000.0,620470000.0,114579000.0
December 2012,6172500.0,22960000.0,653660000.0,132345000.0
March 2013,6172500.0,5866000.0,616364000.0,104412000.0
June 2013,6172500.0,2305000.0,601567000.0,100231000.0
September 2013,6605750.0,412000.0,638702000.0,121812000.0
December 2013,6605750.0,40875000.0,674644000.0,135461000.0
March 2014,6605750.0,1375000.0,672006000.0,126040000.0
June 2014,6605750.0,1034000.0,988985000.0,157941000.0
September 2014,7712250.0,23694000.0,984148000.0,144250000.0
December 2014,7712250.0,63609000.0,1026497000.0,179065000.0
March 2015,7712250.0,8611000.0,1041116000.0,222148000.0
June 2015,7712250.0,-3702000.0,1308242000.0,217643000.0
September 2015,8862250.0,10771000.0,1343673000.0,217369000.0
December 2015,8862250.0,58388000.0,1302531000.0,197394000.0
March 2016,8862250.0,-32671000.0,1486541000.0,204208000.0
June 2016,8862250.0,16930000.0,1463869000.0,200768000.0
September 2016,12952750.0,-29103000.0,1456315000.0,175197000.0
December 2016,12952750.0,35028000.0,1663946000.0,241975000.0
March 2017,12952750.0,-42934000.0,1637907000.0,216794000.0
June 2017,12952750.0,-34702000.0,1679869000.0,246001000.0
September 2017,10362750.0,23363000.0,1696094000.0,233888000.0
December 2017,10362750.0,29935000.0,1678940000.0,235485000.0
March 2018,10362750.0,-2265000.0,1709853000.0,247750000.0
June 2018,10362750.0,-7300000.0,1652217000.0,239296000.0
September 2018,10244000.0,-14639000.0,1701119000.0,263461000.0
December 2018,10244000.0,69014000.0,1972171000.0,287438000.0
March 2019,10244000.0,6530000.0,1921282000.0,273604000.0
June 2019,10244000.0,34147000.0,1868376000.0,240300000.0
September 2019,12300250.0,20031000.0,1939469000.0,269195000.0
December 2019,12300250.0,190223000.0,2023334000.0,260315000.0
March 2020,12300250.0,-84884000.0,2039427000.0,439378000.0
June 2020,12300250.0,-42005000.0,1815006000.0,248404000.0
September 2020,12313500.0,-10755000.0,1822029000.0,261690000.0
December 2020,12313500.0,32287000.0,1930513000.0,259184000.0
March 2021,12313500.0,-39050000.0,1783263000.0,233550000.0
June 2021,12313500.0,-67711000.0,2182498000.0,528498000.0
September 2021,14249000.0,2329000.0,2184688000.0,574051000.0
December 2021,14249000.0,54789000.0,2275377000.0,630551000.0
March 2022,14249000.0,-71817000.0,2123510000.0,530510000.0
June 2022,14249000.0,-39632000.0,2167672000.0,626315000.0
