,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2008,519941.4,58991.769230769234,-3700.0,,,
September 2008,519941.4,58991.769230769234,-505121.25,,,
December 2008,519941.4,58991.769230769234,-505121.25,,,
March 2009,519941.4,58991.769230769234,-505121.25,,,
June 2009,519941.4,58991.769230769234,-505121.25,,,
September 2009,519941.4,58991.769230769234,-1105941.75,,,
December 2009,519941.4,58991.769230769234,-1105941.75,,,
March 2010,519941.4,58991.769230769234,-1105941.75,,,
June 2010,519941.4,58991.769230769234,-1105941.75,,,
September 2010,390239.0,58991.769230769234,-98370.0,,,
December 2010,263021.0,58991.769230769234,-923149.0,,,
March 2011,1605380.0,58991.769230769234,-1652703.0,,,
June 2011,519941.4,58991.769230769234,-1141806.0,95086.0,98.0,94988.0
September 2011,226392.0,7272.0,-26543.0,68194.0,1.0,68193.0
December 2011,267569.0,6671.0,-701715.0,125979.0,68247.0,57732.0
March 2012,762971.0,2706.0,-677897.0,57050.0,481.0,56569.0
June 2012,658556.0,0.0,40465.0,71421.0,15261.0,56160.0
September 2012,553190.0,4000.0,-424106.0,,,
December 2012,413997.0,2000.0,-931343.0,,,
March 2013,1391907.0,12804.0,-1244418.0,56625.0,1625.0,55000.0
June 2013,1854725.0,72999.0,-2305911.0,227431.0,172431.0,55000.0
September 2013,563216.0,3892.0,-401779.0,,,
December 2013,665928.0,934.0,-569202.0,59149.0,4149.0,
March 2014,404592.0,13038.0,-979420.0,442015.0,201504.0,240511.0
June 2014,2189913.0,97116.0,-3352086.0,533987.0,185811.0,348176.0
September 2014,462525.0,31390.0,-95638.0,986979.0,463654.0,
December 2014,1531456.0,16271.0,-1179640.0,606541.0,98457.0,
March 2015,820780.0,12571.0,-1132669.0,509531.0,19439.0,
June 2015,689380.0,4228.0,405938.0,1929635.0,997560.0,
September 2015,988225.0,90331.0,-866949.0,1898469.0,961291.0,
December 2015,2466155.0,55724.0,-2519658.0,1464162.0,549713.0,
March 2016,923005.0,19210.0,-752360.0,1067901.0,181131.0,
June 2016,1320914.0,314643.0,-1966983.0,1270081.0,377920.0,
September 2016,1333260.0,145459.0,-1576630.0,992717.0,114112.0,
December 2016,1952326.0,126343.0,-2207519.0,909913.0,51107.0,
March 2017,1315552.0,141202.0,-1631939.0,1484888.0,660976.0,
June 2017,1852652.0,593210.0,-2243765.0,2109709.0,1307534.0,
September 2017,1345395.0,77942.0,-3027097.0,1864362.0,838889.0,
December 2017,1679953.0,53563.0,-1820561.0,2413735.0,1399700.0,
March 2018,1814274.0,28823.0,-2736682.0,2382882.0,1353253.0,
June 2018,1441727.0,27946.0,-1816729.0,2614281.0,1758206.0,
September 2018,1384819.0,23087.0,-1624946.0,2018244.0,1230813.0,
December 2018,1277242.0,15449.0,-1930445.0,2131475.0,1154037.0,
March 2019,1640332.0,36258.0,-2041000.0,2066954.0,1173270.0,
June 2019,1631410.0,18202.0,-3361013.0,563872.0,20069.0,
September 2019,1070297.0,27212.0,-2968994.0,1193313.0,32260.0,
December 2019,1059870.0,11954.0,-1130717.0,1189154.0,60191.0,
