,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2016,26602000.0,4812750.0,-6060750.0,,,
June 2016,26602000.0,4812750.0,-6060750.0,,,
September 2016,26602000.0,4812750.0,-6060750.0,,,
December 2016,26602000.0,4812750.0,-6060750.0,,,
March 2017,35793250.0,6708750.0,-7802000.0,,,
June 2017,35793250.0,6708750.0,-7802000.0,,,
September 2017,35793250.0,6708750.0,-7802000.0,,,
December 2017,35793250.0,6708750.0,-7802000.0,172798000.0,152464000.0,20334000.0
March 2018,45718000.0,9729000.0,-9849000.0,,,
June 2018,46703000.0,10142000.0,-8386000.0,,,
September 2018,48474000.0,9930000.0,-9249000.0,,,
December 2018,55584000.0,12558000.0,-11676000.0,217198000.0,120565000.0,96633000.0
March 2019,59930000.0,14858000.0,-17745000.0,223038000.0,95258000.0,127780000.0
June 2019,62772000.0,16577000.0,-18290000.0,225103000.0,98945000.0,126158000.0
September 2019,60955000.0,15552000.0,-13511000.0,366148000.0,244411000.0,121737000.0
December 2019,61899000.0,16030000.0,-11689000.0,403917000.0,280554000.0,123363000.0
March 2020,69842000.0,15934000.0,-18142000.0,371539000.0,250565000.0,120974000.0
June 2020,72167000.0,17639000.0,-21509000.0,361163000.0,240889000.0,120274000.0
September 2020,74318000.0,16836000.0,-20341000.0,375032000.0,240516000.0,134516000.0
December 2020,78838000.0,19094000.0,-19590000.0,419730000.0,282743000.0,136987000.0
March 2021,83504000.0,20984000.0,-23226000.0,390024000.0,257727000.0,132297000.0
June 2021,81354000.0,20401000.0,-22108000.0,389775000.0,258061000.0,131714000.0
