,NetIncomeLoss,Assets
March 2009,145250.0,
June 2009,145250.0,
September 2009,145250.0,
December 2009,145250.0,
March 2010,696000.0,
June 2010,855000.0,
September 2010,2042000.0,
December 2010,9761000.0,1367684000.0
March 2011,764000.0,
June 2011,1685000.0,1338735000.0
September 2011,1836000.0,1369090000.0
December 2011,2233000.0,1368985000.0
March 2012,4170000.0,1374864000.0
June 2012,3194000.0,1338139000.0
September 2012,2863000.0,1366582000.0
December 2012,3034000.0,1345540000.0
March 2013,2885000.0,1447080000.0
June 2013,2690000.0,1425635000.0
September 2013,3290000.0,1674417000.0
December 2013,710000.0,1659038000.0
March 2014,2543000.0,1662473000.0
June 2014,4148000.0,3391579000.0
September 2014,7068000.0,3451320000.0
December 2014,7255000.0,3457750000.0
March 2015,9779000.0,3459349000.0
June 2015,8725000.0,3480324000.0
September 2015,9492000.0,3595378000.0
December 2015,9493000.0,3650792000.0
March 2016,9091000.0,3678032000.0
June 2016,8895000.0,3756876000.0
September 2016,11039000.0,3846376000.0
December 2016,9893000.0,3878981000.0
March 2017,9316000.0,3885613000.0
June 2017,11828000.0,3990954000.0
September 2017,10624000.0,4050056000.0
December 2017,10023000.0,4113270000.0
March 2018,9087000.0,4676250000.0
June 2018,11857000.0,4789488000.0
September 2018,15504000.0,5276214000.0
December 2018,16609000.0,5316927000.0
March 2019,16552000.0,5342099000.0
June 2019,15984000.0,5376686000.0
September 2019,17895000.0,5515185000.0
December 2019,17126000.0,5552970000.0
March 2020,12191000.0,5587300000.0
June 2020,-6139000.0,6562359000.0
September 2020,16636000.0,6685889000.0
December 2020,23882000.0,6615318000.0
March 2021,25344000.0,7028392000.0
June 2021,32702000.0,7105672000.0
September 2021,20592000.0,7259038000.0
December 2021,19397000.0,7432412000.0
March 2022,19757000.0,7483814000.0
June 2022,18584000.0,7316467000.0
