,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,780300.0,,0.0,,
December 2010,0.0,,202300.0,,
March 2011,242900.0,,36500.0,,
June 2011,,,,353800.0,75700.0
September 2011,211300.0,195100.0,-102000.0,,
December 2011,61900.0,225500.0,-59300.0,653000.0,95300.0
March 2012,196600.0,176300.0,68400.0,1008400.0,267500.0
June 2012,310616.0,102188.0,127675.0,1216110.0,136700.0
September 2012,163479.0,163024.0,-89502.0,1455397.0,293635.0
December 2012,202614.0,202614.0,-90684.0,,
March 2013,169587.0,170677.0,-128416.0,1497129.0,159961.0
June 2013,87144.0,85283.0,-172138.0,1540304.0,149344.0
