,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,6750000.0,-11211250.0,,,
June 2011,6750000.0,-11211250.0,,,
September 2011,6750000.0,-11211250.0,,,
December 2011,6750000.0,-11211250.0,37549000.0,2476000.0,35073000.0
March 2012,7009000.0,-6073250.0,,,
June 2012,7009000.0,-6073250.0,,,
September 2012,7009000.0,-6073250.0,,,
December 2012,7009000.0,-6073250.0,36292000.0,7737000.0,28555000.0
March 2013,1742500.0,-442250.0,,,
June 2013,1742500.0,-442250.0,,,
September 2013,1742500.0,-442250.0,,,
December 2013,1742500.0,-442250.0,6695000.0,1507000.0,5188000.0
