,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,97478.0,22919.0,,
June 2010,385104.0,-33047.0,,
September 2010,89459.0,-38124.0,,
December 2010,189382.0,,20274992.0,2119222.0
March 2011,120127.0,-69955.0,,
June 2011,100477.0,22193.0,20237496.0,2034130.0
September 2011,725020.0,-674759.0,19534920.0,1986003.0
December 2011,61129.0,,19521012.0,1960268.0
March 2012,97148.0,,19484687.0,2831488.0
June 2012,1264358.0,,19402488.0,2738339.0
September 2012,78433.0,,19176542.0,3105462.0
December 2012,117616.0,,19137400.0,3043721.0
March 2013,104805.0,,19273980.0,3173592.0
June 2013,40936.0,,17777377.0,3948516.0
September 2013,74775.0,,15535952.0,1702108.0
December 2013,50584.0,,15601933.0,2557317.0
March 2014,77558.0,,17491121.0,6477654.0
June 2014,54191.0,,13430111.0,2407079.0
September 2014,57665.0,,13356487.0,2323927.0
December 2014,43586.0,,13324279.0,2285934.0
March 2015,111419.0,,13392571.0,2353870.0
June 2015,45567.0,,13313278.0,2273599.0
September 2015,49666.0,,13273645.0,2232603.0
December 2015,66036.0,,13200214.0,2136776.0
March 2016,3103032.0,,10152313.0,2088523.0
June 2016,,,8521835.0,2072597.0
September 2016,,,8210311.0,2026073.0
December 2016,,,6209779.0,2087355.0
March 2017,,,6127777.0,2005353.0
June 2017,,,4831635.0,1944211.0
September 2017,,,4800887.0,1913463.0
December 2017,,,4778128.0,1890704.0
