,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,758250.0,-7669000.0,,
June 2019,758250.0,-13426000.0,,
September 2019,758250.0,-11388000.0,,
December 2019,758250.0,24814000.0,178613000.0,165775000.0
March 2020,13117000.0,-17585000.0,392427000.0,382089000.0
June 2020,,-27172000.0,378097000.0,368230000.0
September 2020,,-28531000.0,358691000.0,349507000.0
December 2020,,-38944000.0,328007000.0,317183000.0
March 2021,,-38882000.0,465172000.0,450949000.0
June 2021,,-48435000.0,439525000.0,418839000.0
September 2021,,-46915000.0,390941000.0,366468000.0
December 2021,,-51154000.0,355076000.0,325066000.0
March 2022,,-42811000.0,333224000.0,283001000.0
June 2022,,-39542000.0,299416000.0,250577000.0
