,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,37379750.0,6973750.0,,
June 2010,37379750.0,6973750.0,,
September 2010,37379750.0,6973750.0,,
December 2010,37379750.0,6973750.0,,
March 2011,71760000.0,1342000.0,,
June 2011,95747000.0,0.0,,
September 2011,114809000.0,0.0,,
December 2011,444702000.0,-405658000.0,2516646000.0,2023909000.0
March 2012,186876000.0,-85351000.0,2605946000.0,1545401000.0
June 2012,171316000.0,-22811000.0,2724743000.0,1450272000.0
September 2012,155609000.0,-52725000.0,2605498000.0,1535304000.0
December 2012,131847000.0,-48561000.0,2576320000.0,1484370000.0
March 2013,129181000.0,4133000.0,2522836000.0,1424011000.0
June 2013,124322000.0,-15805000.0,2355859000.0,1245910000.0
September 2013,81023000.0,-68000.0,2299787000.0,1221993000.0
December 2013,78475000.0,-25242000.0,2279085000.0,1241399000.0
March 2014,97584000.0,-61183000.0,2434148000.0,910975000.0
June 2014,93722000.0,-62533000.0,2442607000.0,902651000.0
September 2014,100113000.0,-57058000.0,2391376000.0,992367000.0
December 2014,105134000.0,-45126000.0,2348793000.0,1082939000.0
March 2015,107520000.0,-46496000.0,2256029000.0,1112285000.0
June 2015,90896000.0,-26868000.0,2228641000.0,1176029000.0
September 2015,78416000.0,3052000.0,2237784000.0,1194156000.0
December 2015,85099000.0,-51198000.0,2124630000.0,1112290000.0
March 2016,87737000.0,-26558000.0,1977619000.0,977639000.0
June 2016,66233000.0,-4446000.0,1944413000.0,965677000.0
September 2016,73913000.0,-41737000.0,1940559000.0,973981000.0
December 2016,92417000.0,-35432000.0,1905849000.0,965476000.0
March 2017,69202000.0,-9474000.0,1832088000.0,853255000.0
June 2017,64615000.0,5093000.0,1857393000.0,863712000.0
September 2017,60966000.0,18091000.0,1928302000.0,901270000.0
December 2017,61229000.0,12929000.0,1979333000.0,830950000.0
March 2018,60825000.0,5609000.0,1919011000.0,764292000.0
June 2018,67391000.0,-911000.0,1985873000.0,541130000.0
September 2018,71124000.0,10200000.0,2019427000.0,570653000.0
December 2018,70960000.0,559000.0,2146703000.0,747277000.0
March 2019,161880000.0,-128828000.0,2652126000.0,479273000.0
June 2019,102094000.0,-55830000.0,3184252000.0,1343497000.0
September 2019,137487000.0,230083000.0,3578014000.0,1623459000.0
December 2019,104428000.0,-3500000.0,3660614000.0,1575670000.0
March 2020,197800000.0,-103925000.0,3542421000.0,1504146000.0
June 2020,227900000.0,-150300000.0,3683602000.0,1812229000.0
September 2020,165947000.0,-122206000.0,5151247000.0,1044986000.0
December 2020,122053000.0,-52969000.0,6206500000.0,1859800000.0
March 2021,140700000.0,-23000000.0,6006400000.0,1832800000.0
June 2021,109800000.0,27800000.0,6132200000.0,1977600000.0
September 2021,143500000.0,-41700000.0,6067700000.0,1776500000.0
December 2021,151900000.0,-67300000.0,6358900000.0,1648600000.0
March 2022,112400000.0,-24500000.0,5860000000.0,1266700000.0
