,OperatingExpenses,NetIncomeLoss,Assets
March 2008,3076000.0,14377500.0,
June 2008,3076000.0,14377500.0,
September 2008,3076000.0,14377500.0,
December 2008,3076000.0,14377500.0,
March 2009,2904000.0,15049000.0,
June 2009,3541000.0,15415000.0,
September 2009,3700000.0,17473000.0,
December 2009,4060000.0,16292000.0,459360000.0
March 2010,6889000.0,15943000.0,
June 2010,4007000.0,19189000.0,509909000.0
September 2010,4280000.0,17334000.0,497173000.0
December 2010,4722000.0,16954000.0,509341000.0
March 2011,6447000.0,19093000.0,522139000.0
June 2011,6147000.0,25117000.0,
September 2011,4344000.0,18808000.0,522297000.0
December 2011,7245000.0,18114000.0,579563000.0
March 2012,6942000.0,18350000.0,572904000.0
June 2012,6093000.0,16928000.0,598400000.0
September 2012,11060000.0,14351000.0,675273000.0
December 2012,1310000.0,41105000.0,705981000.0
March 2013,13085000.0,15743000.0,700141000.0
June 2013,8696000.0,19920000.0,887234000.0
September 2013,8853000.0,42744000.0,917114000.0
December 2013,11326000.0,27775000.0,1455820000.0
March 2014,19437000.0,23533000.0,
June 2014,18635000.0,25294000.0,1483127000.0
September 2014,18909000.0,25250000.0,1488168000.0
December 2014,17405000.0,27532000.0,1982960000.0
March 2015,25601000.0,29683000.0,
June 2015,24493000.0,31182000.0,2012820000.0
September 2015,25279000.0,33600000.0,2133125000.0
December 2015,26896000.0,54397000.0,2133218000.0
March 2016,27333000.0,32725000.0,2159234000.0
June 2016,42604000.0,44595000.0,2335454000.0
September 2016,29783000.0,33032000.0,2387770000.0
December 2016,29973000.0,41188000.0,2403633000.0
March 2017,32236000.0,44230000.0,2515979000.0
June 2017,31591000.0,38245000.0,2511042000.0
September 2017,32260000.0,39092000.0,2519932000.0
December 2017,31081000.0,37798000.0,2545821000.0
March 2018,33576000.0,38432000.0,2559428000.0
June 2018,35117000.0,37839000.0,2673236000.0
September 2018,33936000.0,40979000.0,2671009000.0
December 2018,36912000.0,37083000.0,2750570000.0
March 2019,40428000.0,35679000.0,2806268000.0
June 2019,38118000.0,39979000.0,2997381000.0
September 2019,38927000.0,42758000.0,3019360000.0
December 2019,39336000.0,42040000.0,3042235000.0
March 2020,42579000.0,61023000.0,3167835000.0
June 2020,38901000.0,44368000.0,3166971000.0
September 2020,40912000.0,42595000.0,3139273000.0
December 2020,39374000.0,37140000.0,3120489000.0
March 2021,44242000.0,35332000.0,3183273000.0
June 2021,40674000.0,39183000.0,3077445000.0
September 2021,62368000.0,30814000.0,2912177000.0
December 2021,68855000.0,6475000.0,2838876000.0
March 2022,66208000.0,8399000.0,2802503000.0
June 2022,49611000.0,21673000.0,2587291000.0
